Report Type,Program,Activity,Latitude,Longitude,Activity Date,Submission Date,Start Time,End Time,Length hours,Length minutes,Journal Entry,Medical Consults,Nurse Practitioner Consults,Nursing/Paramedic Consults,Conversations about health education,Allied Health,Referrals (Formal and informal),Patient Conversations,Service provider conversations,Mental health,Suicide prevention/planning,Substance use,Medication education,Patients turned away,Telehealth consults that happened at Clinic,Patient Feedback Received ,Service Provider Feedback Received ,Complete debrief,Complete all progress notes,Enter all doctor and nurse practitioner appointments,Wipe down clinic area,Shift Safety
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,1/27/2021,1/27/2021,4:30 PM,6:30 PM,2:00,120,"Really really busy. Some major drug use and affected clients who virtually ran when I suggested an ambulance as the man was on parole. 
Another guy Frankie having mental health issues and worried about getting back on drugs. Has lots of issues and I nearly got him to let me call the ambulance but he decided to go with his friend tonight and talk with him. Orange Sky were great and waited with me while I talked with him. No suicide plan

The kitchen has been fairly quiet so are closing early so I have to pack up and canâ€™t enter notes into computer. 

Felt a bit swamped tonight so hope some more volunteers can come next week :)",0,0,1,4,0,4,10,7,2,0,2,0,0,0,4,5,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,2/3/2021,2/3/2021,4:30 PM,7:00 PM,2:30,150,,0,0,5,2,0,0,12,8,1,0,2,2,0,0,0,1,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,2/10/2021,2/10/2021,4:30 PM,6:00 PM,1:30,90,,0,0,4,4,0,4,8,8,0,0,0,2,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,2/17/2021,2/17/2021,4:20 PM,5:45 PM,1:25,85,"A lot of new faces , apparently a lot of guys just released from prison. Regulars were quite wary of them ",0,0,0,4,0,1,18,10,0,0,0,0,0,0,Very happy to see us regularly ,"Good vibe, passing on information and sharing ",Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,2/24/2021,2/24/2021,4:30 PM,6:00 PM,1:30,90,,0,0,2,1,1,0,12,8,1,0,1,0,0,0,1,1,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,3/10/2021,3/10/2021,4:30 PM,6:00 PM,1:30,90,Extra long extension cord is missing ,0,0,0,4,2,0,14,12,1,0,2,1,0,0,0,Glad we were here,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,3/17/2021,3/17/2021,4:30 PM,6:00 PM,1:30,90,,0,0,1,0,0,0,15,17,1,0,0,0,0,0,0,Orange Sky also concerned TDB is leaving quite early ie 5.30,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,3/24/2021,3/25/2021,4:30 PM,6:00 PM,1:30,90,,0,0,1,3,0,0,15,14,0,0,0,1,0,0,0,Good communication and team work with orange Sky ,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,3/31/2021,3/31/2021,4:30 PM,6:00 PM,1:30,90,,0,0,0,0,2,0,18,17,1,0,0,0,0,0,Love our work,Good work,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,4/7/2021,4/7/2021,4:30 PM,6:30 PM,2:00,120,,0,0,3,6,4,0,14,10,0,0,0,0,0,0,Thank you for your help,Love you work ,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,4/14/2021,4/14/2021,4:30 PM,6:00 PM,1:30,90,"Very well, enjoyed meeting our new RNs 
Called an ambulance for Maxy Herring, off to Nambour. Added notes to his file ",0,0,1,0,0,0,20,22,0,0,0,0,0,0,Happy to see us,Very happy to see us and to have support,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,4/21/2021,4/22/2021,4:30 PM,5:40 PM,1:10,70,OSA volunteers point out to SS people who they think need support. ,0,0,0,4,2,2,12,8,12,0,1,0,0,0,0,Thanked us for the work we do.,Yes,No,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,4/28/2021,4/28/2021,4:30 PM,6:30 PM,2:00,120,,0,0,0,0,1,0,18,19,0,0,0,0,0,0,Love us,Great having us,Yes,Yes,Yes,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,11/11/2020,1/25/2021,4:00 PM,6:00 PM,2:00,120,,4,0,4,8,0,2,5,2,6,1,4,7,0,0,Really happy to be heard!,Grateful for the SS service,Yes,Yes,Yes,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,11/18/2020,11/24/2020,4:00 PM,5:30 PM,1:30,90,What a lovely first day! ,1,0,6,3,0,1,6,1,2,0,1,0,0,0,2,,Yes,Yes,Yes,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,11/25/2020,1/25/2021,4:01 PM,6:00 PM,1:59,119,,3,0,4,8,0,3,4,2,8,1,4,6,0,0,Grateful for our team reaching out and listening!,Grateful for the SS service,Yes,Yes,Yes,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,12/2/2020,12/3/2020,4:00 PM,5:30 PM,1:30,90,"Good, busy clinic",2,0,9,11,0,3,18,0,9,1,1,3,0,0,0,0,Yes,Yes,No,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,12/9/2020,12/10/2020,4:00 PM,5:30 PM,1:30,90,"Great to meet Jodi and Karlene, and to see the setup at Maryborough. ",0,0,3,6,0,1,10,5,5,0,3,3,1,3,We are all angels.,0,No,Yes,No,No,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,12/16/2020,1/25/2021,4:00 PM,6:00 PM,2:00,120,,3,0,5,9,0,3,3,2,5,0,3,7,0,0,0,Grateful for the SS service,Yes,Yes,Yes,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,12/23/2020,12/23/2020,4:00 PM,5:30 PM,1:30,90,,1,0,1,2,0,1,12,1,1,1,0,0,0,1,Angels  we are referred as ðŸ˜Š we received so many thank you today!,0,Yes,Yes,No,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,1/27/2021,1/27/2021,4:00 PM,5:45 PM,1:45,105,,0,0,5,6,0,4,6,1,2,1,1,2,0,0,Wonderful and helpful ,,Yes,No,No,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,2/3/2021,2/3/2021,4:00 PM,5:25 PM,1:25,85,,1,0,4,3,0,2,6,3,2,0,2,1,0,1,Very positive comments about the service ,Tom from NDIS said what a wonderful service sunny street offer ðŸ¤©,Yes,Yes,Yes,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,2/17/2021,2/18/2021,4:00 PM,5:30 PM,1:30,90,,0,0,3,4,0,3,5,0,2,0,0,1,0,0,Thank you â˜ºï¸ ,,Yes,Yes,No,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,2/24/2021,2/24/2021,4:00 PM,5:30 PM,1:30,90,,0,0,5,5,1,5,7,1,2,0,1,1,2,0,Positive ðŸ˜,,Yes,Yes,No,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,3/3/2021,3/4/2021,4:05 PM,5:50 PM,1:45,105,,1,0,4,7,0,3,8,4,6,1,3,6,2,1,We are angels!,0,Yes,Yes,No,Yes,4
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,3/10/2021,3/10/2021,4:10 PM,5:30 PM,1:20,80,A few agitated people that walked out - otherwise good,3,0,4,4,0,2,6,0,1,1,0,1,0,0,Positive ,,Yes,Yes,No,Yes,4
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,3/17/2021,3/18/2021,4:00 PM,5:30 PM,1:30,90,"No volunteers available for shift. Nova's mobile number given to Dianne, in the event that a patient/s needed to speak with Nova.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,3/24/2021,3/25/2021,4:00 PM,5:30 PM,1:30,90,NO staff to cover shift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,4/14/2021,4/19/2021,4:00 PM,5:30 PM,1:30,90,,0,0,1,4,0,2,5,0,1,0,1,1,1,0,Angels ðŸ’•,,Yes,Yes,No,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,4/21/2021,4/21/2021,4:00 PM,5:30 PM,1:30,90,,0,0,0,3,0,5,6,0,2,1,1,0,0,0,Good,,Yes,Yes,No,Yes,5
Default,Fraser Coast ,The Salvation Army Maryborough ,-25.5406534,152.6988674,4/28/2021,4/28/2021,4:00 PM,5:30 PM,1:30,90,,0,0,3,9,2,4,4,2,2,1,2,2,0,0,Wonderful support,,Yes,Yes,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,8/19/2019,8/19/2019,9:00 AM,10:40 AM,1:40,100,,2,0,1,0,0,2,2,0,0,0,0,0,0,0,,,Yes,No,Yes,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,8/26/2019,8/26/2019,9:00 AM,11:25 AM,2:25,145,"Nurses Kit needs dressing trays, large Melonin dressings ",6,0,2,0,0,2,4,0,0,0,0,0,0,0,,,Yes,Yes,Yes,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,9/9/2019,9/9/2019,9:05 AM,11:01 AM,1:56,116,"Quiet clinic, plenty of conversations outside the consulting rooms. Nursing kit needs restock",0,0,3,0,0,1,11,0,0,0,0,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,9/16/2019,9/16/2019,9:09 AM,11:00 AM,1:51,111,"Smooth clinic, a new patient & new to homelessness",0,0,4,0,0,3,15,0,0,0,0,0,0,0,,,Yes,No,No,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,9/23/2019,9/23/2019,9:05 AM,10:20 AM,1:15,75,"Nursing kit needs gauze squares, betadine swabs & scissors
Consider disposable suture kits",3,0,5,0,0,3,5,0,0,0,0,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,9/30/2019,9/30/2019,9:00 AM,10:38 AM,1:38,98,Short clinic this morning due to Shack closing earlier. Two regular patients & one new one patient. Shack will be closed all next week. ,0,0,3,0,0,1,3,0,0,0,0,0,0,0,,,No,Yes,No,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,10/14/2019,10/14/2019,9:00 AM,11:01 AM,2:01,121,People attending the Shack talking about the passing of Dale RIP,0,0,4,0,0,3,11,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,10/21/2019,10/21/2019,9:00 AM,11:00 AM,2:00,120,Quiet clinic. The Shack quiet generally,0,0,2,0,0,1,14,0,0,0,0,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,10/28/2019,10/28/2019,9:00 AM,11:00 AM,2:00,120,Nursing kit needs splinter removal also betadine swabs. Surface wipes. Quiet at Shack but clinic constant.,0,0,6,0,0,5,14,0,0,0,0,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,11/4/2019,11/4/2019,9:00 AM,11:00 AM,2:00,120,Quite a few new attendances for the Shack. New client conversation for clinic,0,0,0,0,0,0,5,0,0,5,0,0,0,0,,,No,No,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,11/11/2019,11/11/2019,9:00 AM,11:00 AM,2:00,120,Busy start to shift. Some new clients.,0,0,0,0,0,0,11,0,0,1,0,0,0,0,,,Yes,Yes,No,No,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,11/18/2019,11/18/2019,9:00 AM,11:00 AM,2:00,120,Very quiet shift for us and also The Shack,0,0,0,0,0,0,3,0,0,3,0,0,0,0,,,No,Yes,No,No,0
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,11/25/2019,11/25/2019,9:00 AM,11:00 AM,2:00,120,Shift moderate activity. ,0,0,0,0,0,0,8,0,0,0,0,1,0,0,,,Yes,Yes,No,Yes,3
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,12/2/2019,12/2/2019,9:00 AM,11:15 AM,2:15,135,A lot of new clients at the Shack. ,0,0,0,0,0,0,9,0,0,9,0,0,0,0,,,Yes,Yes,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,12/9/2019,12/12/2019,9:00 AM,11:45 AM,2:45,165,Busy clinic grateful for session_reportss presemcr,0,0,0,0,0,2,11,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,12/16/2019,12/16/2019,9:00 AM,10:30 AM,1:30,90,Well attended clinic,0,0,2,0,0,0,6,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,1/13/2020,1/13/2020,9:00 AM,10:54 AM,1:54,114,No clinics for the next 2 Monday's ,0,0,2,0,0,2,1,2,1,0,0,1,0,0,,,Yes,No,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,2/3/2020,2/3/2020,9:00 AM,10:34 AM,1:34,94,"Buddied 2 new people!
Quiet day",0,0,5,8,0,5,11,8,6,1,0,1,0,0,,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,2/10/2020,2/10/2020,9:01 AM,11:01 AM,2:00,120,Good day. ,0,0,0,1,0,1,3,0,0,0,0,0,0,0,,,No,No,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,2/17/2020,2/17/2020,9:00 AM,11:00 AM,2:00,120,,0,0,1,0,0,0,5,0,0,0,0,1,0,0,,,Yes,Yes,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,2/24/2020,2/24/2020,9:00 AM,11:23 AM,2:23,143,,3,0,0,0,0,0,7,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,3/2/2020,3/2/2020,9:01 AM,11:02 AM,2:01,121,Good shuft,0,1,2,2,0,1,12,0,0,0,0,1,0,0,,,Yes,Yes,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,3/9/2020,3/11/2020,9:30 AM,10:30 AM,1:00,60,Incident report filed from QAS,0,0,3,0,0,1,5,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,3/23/2020,3/26/2020,7:00 AM,8:00 AM,1:00,60,,0,0,0,14,0,0,14,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,3/30/2020,3/30/2020,7:00 AM,8:00 AM,1:00,60,Renovations well underway at the Shack - staff juggling social distancing as per COVID-19 guidelines,0,10,0,10,0,0,10,2,2,0,3,1,0,0,,,Yes,No,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,4/6/2020,4/15/2020,7:00 AM,8:00 AM,1:00,60,,0,0,2,18,0,0,18,1,18,0,0,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,4/20/2020,4/20/2020,7:00 AM,8:00 AM,1:00,60,,2,0,9,11,0,2,11,2,11,0,0,2,0,0,,,Yes,No,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,4/27/2020,4/27/2020,7:00 AM,8:00 AM,1:00,60,"Loo is unable to enter a shift report. TW will go to The Shack on Friday, to see why Loo can't enter a shift report on CF. Need thermometer covers.",0,0,12,2,0,2,10,1,12,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,5/4/2020,5/25/2020,7:01 AM,8:01 AM,1:00,60,"Social distancing in place.
Flu clinic time!",8,0,10,18,0,6,21,12,25,2,10,15,0,0,Nul,One person said he was grateful as was at the shack to care for everyone!,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,5/18/2020,5/18/2020,7:00 AM,8:00 AM,1:00,60,A bit damp outside today! Hoping to be back in The Shack building soon!,0,0,9,9,0,0,9,1,5,0,0,1,6,0,,"One person was a disappointed that flu vaccines were not done, as he had 6 patients waiting, who were turned away.",Yes,No,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,5/25/2020,5/25/2020,7:00 AM,8:25 AM,1:25,85,New attendee becoming more comfortable with Sunny Street service staying longer/communicating more,3,0,3,6,0,0,14,9,4,0,3,3,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,6/1/2020,6/1/2020,7:00 AM,8:29 AM,1:29,89,Luke continues to be more relaxed and happy for a conversation. Vastly different from when he first presented,0,0,2,2,1,0,8,0,3,0,2,1,0,0,0,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,6/8/2020,6/8/2020,7:00 AM,8:00 AM,1:00,60,,0,0,0,3,0,1,12,0,3,0,2,1,0,0,2,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,6/15/2020,6/15/2020,7:00 AM,8:00 AM,1:00,60,,0,0,0,3,2,1,7,0,2,0,2,1,0,0,2,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,6/22/2020,6/22/2020,7:00 AM,8:28 AM,1:28,88,,0,0,4,1,2,0,18,0,2,0,2,3,0,0,O,O,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,6/29/2020,6/29/2020,7:01 AM,8:00 AM,0:59,59,,0,0,1,2,1,1,10,0,2,0,2,0,0,0,0,O,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,7/6/2020,7/6/2020,7:00 AM,8:00 AM,1:00,60,Busy morning,0,0,3,3,0,2,14,3,2,0,0,1,0,0,0,0,Yes,Yes,No,No,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,7/13/2020,7/13/2020,7:00 AM,8:16 AM,1:16,76,"Dale thought the clinic wasnt on today, but Kathy and I were dedicated! ",1,0,3,3,0,5,8,14,6,0,2,4,0,0,Patient stated he was grateful that Sunny Street listen to him and don't treat him like a drug addict,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,7/20/2020,7/20/2020,7:00 AM,9:01 AM,2:01,121,,0,0,2,3,2,0,15,0,2,0,1,1,0,0,Oo,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,7/27/2020,7/27/2020,7:00 AM,9:00 AM,2:00,120,,0,0,1,4,2,1,14,2,2,1,2,1,0,0,0,O,No,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,8/3/2020,8/3/2020,7:00 AM,9:00 AM,2:00,120,,0,0,3,4,0,1,14,0,2,0,0,1,0,0,O,O,No,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,8/10/2020,8/10/2020,7:00 AM,9:00 AM,2:00,120,,0,0,3,2,2,0,18,1,2,0,2,1,0,0,O,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,8/17/2020,8/17/2020,7:00 AM,9:00 AM,2:00,120,,0,0,2,6,4,1,15,2,2,1,3,2,0,0,0,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,8/24/2020,8/24/2020,7:00 AM,9:00 AM,2:00,120,Everyone subdued and down as Aysha was murdered on weekend.,0,0,4,4,3,1,17,3,3,1,3,2,0,0,0,O,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,8/31/2020,8/31/2020,7:00 AM,9:30 AM,2:30,150,,0,0,3,5,3,1,16,2,3,0,2,2,0,0,0,O,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,9/7/2020,9/7/2020,7:00 AM,9:00 AM,2:00,120,,0,0,2,4,3,1,14,2,3,0,3,1,0,0,0,O,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,9/14/2020,9/14/2020,7:00 AM,9:00 AM,2:00,120,Quiet clinic - closed next week ,0,0,4,12,2,1,12,8,12,1,0,1,0,0,0,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,9/28/2020,9/28/2020,7:01 AM,9:01 AM,2:00,120,,0,0,3,5,3,3,13,3,3,0,3,1,0,0,0,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,10/5/2020,10/14/2020,8:00 AM,10:00 AM,2:00,120,,0,0,10,2,0,3,3,1,2,5,2,1,0,0,0,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,10/12/2020,10/12/2020,7:00 AM,9:01 AM,2:01,121,,0,0,3,5,3,2,18,12,5,0,5,2,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,10/19/2020,10/27/2020,7:00 AM,9:00 AM,2:00,120,,0,0,13,6,0,0,22,18,0,0,2,2,0,0,0,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,10/26/2020,10/26/2020,7:01 AM,9:00 AM,1:59,119,Hoppy shared a lot of heâ€™s past experiences and we learned a lot about him. Also Steve opened up about himself and heâ€™s history. A very good day. ,0,0,0,9,6,0,11,6,4,0,1,0,0,0,One person feeling very grateful for having Loo here and knows he can ask for help. A big break through!,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,11/2/2020,11/2/2020,7:05 AM,9:05 AM,2:00,120,,0,0,2,2,3,1,7,2,4,0,2,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,11/9/2020,11/9/2020,7:00 AM,8:30 AM,1:30,90,,0,0,1,3,2,1,8,2,2,0,2,1,0,0,0,0,No,Yes,No,Yes,4
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,11/16/2020,11/16/2020,7:00 AM,9:01 AM,2:01,121,,0,0,1,2,1,1,8,5,2,0,2,1,0,0,None,1,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,11/23/2020,11/23/2020,7:00 AM,9:00 AM,2:00,120,,0,0,2,3,5,0,12,5,3,0,1,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,11/30/2020,11/30/2020,7:01 AM,9:00 AM,1:59,119,,0,0,2,4,8,0,10,6,4,1,0,1,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,12/7/2020,12/7/2020,7:00 AM,9:15 AM,2:15,135,,0,0,1,4,0,0,10,3,1,0,0,1,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,12/14/2020,12/14/2020,7:00 AM,9:01 AM,2:01,121,,0,0,0,4,2,0,6,4,2,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,12/21/2020,12/21/2020,7:00 AM,10:00 AM,3:00,180,"Thanks for SS service from Dale, boss at The Shack",0,0,3,2,0,2,11,9,0,0,1,2,0,0,0,1,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,2/1/2021,2/1/2021,7:00 AM,9:00 AM,2:00,120,,0,0,6,3,0,0,9,10,2,0,1,1,0,0,Luke was happy to know we were there for him,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,2/8/2021,2/8/2021,7:00 AM,9:00 AM,2:00,120,,0,0,0,1,0,0,8,9,0,0,1,0,0,0,0,1,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,2/15/2021,2/15/2021,7:00 AM,9:00 AM,2:00,120,,0,0,4,12,0,2,14,7,4,0,2,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,2/22/2021,2/22/2021,7:00 AM,9:00 AM,2:00,120,,0,0,3,2,6,1,16,6,1,0,3,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,3/1/2021,3/1/2021,7:00 AM,9:30 AM,2:30,150,,1,0,4,3,4,1,10,3,3,0,3,2,0,1,0,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,3/8/2021,3/8/2021,7:00 AM,9:00 AM,2:00,120,,0,0,9,7,2,2,11,1,2,0,3,3,0,0,0,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,3/15/2021,3/15/2021,7:00 AM,9:00 AM,2:00,120,,0,0,5,4,5,0,10,2,9,0,6,1,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,3/22/2021,3/22/2021,7:00 AM,9:00 AM,2:00,120,,0,0,3,4,6,0,8,6,0,0,2,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,3/29/2021,3/29/2021,7:00 AM,9:00 AM,2:00,120,,0,0,4,6,5,2,8,7,4,0,3,2,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack,-26.6245779,152.9558023,4/12/2021,4/12/2021,7:00 AM,9:30 AM,2:30,150,,0,0,6,3,0,0,19,12,0,0,4,2,0,0,0,2,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,4/17/2020,4/17/2020,7:00 AM,8:00 AM,1:00,60,,0,0,0,11,0,1,11,1,11,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,4/24/2020,4/24/2020,7:00 AM,8:00 AM,1:00,60,Good day at Clinic,0,0,17,2,0,2,11,1,11,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,5/1/2020,5/1/2020,7:00 AM,8:15 AM,1:15,75,,0,0,2,3,0,2,11,2,2,0,0,0,0,0,0,1,Yes,No,No,No,5
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,5/15/2020,5/15/2020,7:00 AM,8:00 AM,1:00,60,"Patient Tony has a part time handyman job, which he is very proud of!",0,0,2,2,0,0,11,1,6,0,0,0,0,0,,1,Yes,No,No,Yes,5
