Type,Sales per customer,Delivery Status,Category Name,Customer Segment,Customer State,Customer Zipcode,Department Name,Latitude,Longitude,Order Country,Order Customer Id,order date (DateOrders),Order Item Quantity,Sales,Order Item Total,Order Region,Order Status,Product Card Id,Product Name,Product Price,shipping date (DateOrders),Shipping Mode
TRANSFER,99.58000183,Shipping canceled,Cleats,Corporate,CA,90011,Apparel,34.07881928,-117.9346695,Estados Unidos,552,5/5/2016 12:16,2,119.9800034,99.58000183,US Center ,CANCELED,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/9/2016 12:16,Standard Class
TRANSFER,77.58000183,Shipping canceled,Shop By Sport,Corporate,CA,93230,Golf,36.33087921,-119.6439438,Estados Unidos,7733,5/19/2016 17:30,2,79.98000336,77.58000183,South of  USA ,CANCELED,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/22/2016 17:30,Standard Class
TRANSFER,85,Shipping canceled,Women's Apparel,Corporate,NJ,8021,Golf,39.81664658,-74.98467255,Estados Unidos,3424,7/22/2016 13:34,2,100,85,South of  USA ,CANCELED,502,Nike Men's Dri-FIT Victory Golf Polo,50,7/28/2016 13:34,Standard Class
TRANSFER,84,Shipping canceled,Women's Apparel,Corporate,NJ,8021,Golf,39.81664658,-74.98467255,Estados Unidos,3424,7/22/2016 13:34,2,100,84,South of  USA ,CANCELED,502,Nike Men's Dri-FIT Victory Golf Polo,50,7/28/2016 13:34,Standard Class
TRANSFER,199.9799957,Advance shipping,Cardio Equipment,Corporate,CA,91764,Footwear,34.01647949,-117.5505066,Estados Unidos,1263,5/22/2016 3:19,2,199.9799957,199.9799957,East of USA,PENDING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,5/25/2016 3:19,Standard Class
TRANSFER,197.9799957,Advance shipping,Cardio Equipment,Corporate,NY,11746,Footwear,40.85692978,-73.39674377,Estados Unidos,7347,7/30/2016 4:05,2,199.9799957,197.9799957,West of USA ,PENDING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,8/1/2016 4:05,Standard Class
TRANSFER,195.9799957,Advance shipping,Cardio Equipment,Corporate,CA,91343,Footwear,34.23563004,-118.4847031,Estados Unidos,5271,7/22/2016 1:39,2,199.9799957,195.9799957,West of USA ,PENDING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,7/24/2016 1:39,Standard Class
TRANSFER,195.9799957,Advance shipping,Cardio Equipment,Corporate,NY,11216,Footwear,40.67913818,-73.94405365,Estados Unidos,7707,4/26/2016 19:07,2,199.9799957,195.9799957,West of USA ,PENDING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,4/28/2016 19:07,Standard Class
TRANSFER,104.4400024,Advance shipping,Boxing & MMA,Corporate,FL,32825,Footwear,28.55625916,-81.27587128,Estados Unidos,12055,5/10/2016 17:42,2,109.9400024,104.4400024,South of  USA ,PENDING,249,Under Armour Women's Micro G Skulpt Running S,54.97000122,5/12/2016 17:42,Standard Class
TRANSFER,189.9799957,Late delivery,Cardio Equipment,Corporate,CA,91306,Footwear,32.67501831,-117.0339661,Estados Unidos,10365,6/27/2016 8:52,2,199.9799957,189.9799957,South of  USA ,PENDING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,7/2/2016 8:52,Standard Class
TRANSFER,175.9799957,Shipping on time,Cardio Equipment,Corporate,PA,19139,Footwear,39.95856094,-75.21888733,Estados Unidos,1618,8/15/2016 7:55,2,199.9799957,175.9799957,South of  USA ,PENDING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,8/19/2016 7:55,Standard Class
TRANSFER,173.9799957,Advance shipping,Cardio Equipment,Corporate,NY,11213,Footwear,40.66923523,-73.9449997,Canada,11573,12/17/2016 9:09,2,199.9799957,173.9799957,Canada,PENDING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,12/19/2016 9:09,Standard Class
TRANSFER,118.7799988,Advance shipping,Cleats,Corporate,FL,32825,Apparel,28.55625916,-81.27587128,Estados Unidos,12055,5/10/2016 17:42,2,119.9800034,118.7799988,South of  USA ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/12/2016 17:42,Standard Class
TRANSFER,117.5800018,Advance shipping,Cleats,Corporate,CA,91402,Apparel,34.15893936,-118.1809387,Estados Unidos,1331,7/16/2016 10:46,2,119.9800034,117.5800018,East of USA,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,7/18/2016 10:46,Standard Class
TRANSFER,117.5800018,Late delivery,Cleats,Corporate,CA,94553,Apparel,38.01199341,-122.1196899,Estados Unidos,5097,6/16/2016 3:06,2,119.9800034,117.5800018,US Center ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/21/2016 3:06,Standard Class
TRANSFER,117.5800018,Advance shipping,Cleats,Corporate,NC,27858,Apparel,35.4634819,-77.27427673,Estados Unidos,7178,8/17/2016 6:52,2,119.9800034,117.5800018,West of USA ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,8/20/2016 6:52,Standard Class
TRANSFER,113.9800034,Late delivery,Cleats,Corporate,NY,12180,Apparel,42.73004913,-73.68952942,Estados Unidos,8404,4/27/2016 8:47,2,119.9800034,113.9800034,US Center ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/3/2016 8:47,Standard Class
TRANSFER,113.9800034,Advance shipping,Cleats,Corporate,CA,92376,Apparel,34.1004982,-117.3561707,Estados Unidos,10518,5/4/2016 13:09,2,119.9800034,113.9800034,West of USA ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/7/2016 13:09,Standard Class
TRANSFER,105.5800018,Late delivery,Cleats,Corporate,MO,63376,Apparel,38.79064941,-90.61938477,Estados Unidos,1342,5/23/2016 15:24,2,119.9800034,105.5800018,South of  USA ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/29/2016 15:24,Standard Class
TRANSFER,104.3799973,Late delivery,Cleats,Corporate,MO,63376,Apparel,38.79064941,-90.61938477,Estados Unidos,1342,5/23/2016 15:24,2,119.9800034,104.3799973,South of  USA ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/29/2016 15:24,Standard Class
TRANSFER,104.3799973,Advance shipping,Cleats,Corporate,NC,27502,Apparel,35.72746658,-78.85482025,Estados Unidos,2511,6/30/2016 23:24,2,119.9800034,104.3799973,US Center ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,7/2/2016 23:24,Standard Class
TRANSFER,98.37999725,Advance shipping,Cleats,Corporate,NY,11746,Apparel,40.85692978,-73.39674377,Estados Unidos,7347,7/30/2016 4:05,2,119.9800034,98.37999725,West of USA ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,8/1/2016 4:05,Standard Class
TRANSFER,89.98999786,Late delivery,Cleats,Corporate,TX,77083,Apparel,26.19818115,-98.24855042,Estados Unidos,248,6/2/2016 22:02,2,119.9800034,89.98999786,South of  USA ,PENDING,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/7/2016 22:02,Standard Class
TRANSFER,98,Advance shipping,Women's Apparel,Corporate,IL,60050,Golf,42.34788895,-88.28781891,Estados Unidos,5917,4/8/2016 10:02,2,100,98,East of USA,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,4/11/2016 10:02,Standard Class
TRANSFER,97,Advance shipping,Women's Apparel,Corporate,CA,92335,Golf,34.09395981,-117.4498901,Estados Unidos,10983,5/24/2016 21:53,2,100,97,East of USA,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/27/2016 21:53,Standard Class
TRANSFER,97,Advance shipping,Women's Apparel,Corporate,OH,43230,Golf,39.8379364,-83.28687286,Estados Unidos,11114,7/19/2016 21:27,2,100,97,East of USA,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,7/22/2016 21:27,Standard Class
TRANSFER,48,Advance shipping,Girls' Apparel,Corporate,TX,78572,Golf,26.20306206,-98.30255127,Estados Unidos,5902,7/25/2016 8:29,2,50,48,US Center ,PENDING,567,adidas Men's Germany Black Crest Away Tee,25,7/27/2016 8:29,Standard Class
TRANSFER,96,Late delivery,Women's Apparel,Corporate,MI,48227,Golf,42.39807892,-83.20157623,Estados Unidos,11930,5/28/2016 19:25,2,100,96,West of USA ,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,6/2/2016 19:25,Standard Class
TRANSFER,93,Advance shipping,Women's Apparel,Corporate,MI,48205,Golf,42.42877197,-82.98252869,Estados Unidos,1219,5/21/2016 2:47,2,100,93,East of USA,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/24/2016 2:47,Standard Class
TRANSFER,55.79999924,Late delivery,Shop By Sport,Corporate,CA,92780,Golf,33.77279663,-117.8358154,Estados Unidos,4269,6/30/2016 9:02,2,60,55.79999924,West of USA ,PENDING,642,Columbia Men's PFG Anchor Tough T-Shirt,30,7/6/2016 9:02,Standard Class
TRANSFER,90,Late delivery,Women's Apparel,Corporate,PA,19134,Golf,39.98654556,-75.1084671,Estados Unidos,6725,5/23/2016 13:18,2,100,90,East of USA,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/28/2016 13:18,Standard Class
TRANSFER,88,Advance shipping,Women's Apparel,Corporate,NY,11214,Golf,40.60320664,-73.99624634,Estados Unidos,5054,7/13/2016 0:26,2,100,88,South of  USA ,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,7/15/2016 0:26,Standard Class
TRANSFER,88,Shipping on time,Women's Apparel,Corporate,CA,90007,Golf,33.95978928,-118.3832703,Estados Unidos,10648,6/7/2016 13:48,2,100,88,US Center ,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,6/11/2016 13:48,Standard Class
TRANSFER,67.98000336,Late delivery,Shop By Sport,Corporate,CA,92707,Golf,33.66559982,-117.8830566,Estados Unidos,4986,7/8/2016 18:08,2,79.98000336,67.98000336,East of USA,PENDING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,7/13/2016 18:08,Standard Class
TRANSFER,85,Late delivery,Women's Apparel,Corporate,VA,23455,Golf,36.91083145,-76.12958527,Estados Unidos,6708,8/7/2016 19:51,2,100,85,US Center ,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,8/12/2016 19:51,Standard Class
TRANSFER,82,Shipping on time,Women's Apparel,Corporate,CA,91702,Golf,34.13360977,-117.9058914,Canada,6872,11/2/2016 9:02,2,100,82,Canada,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,11/6/2016 9:02,Standard Class
TRANSFER,65.58000183,Late delivery,Shop By Sport,Corporate,PA,19149,Golf,40.03775024,-75.06806183,Estados Unidos,11170,4/14/2016 19:08,2,79.98000336,65.58000183,East of USA,PENDING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4/19/2016 19:08,Standard Class
TRANSFER,59.99000168,Shipping on time,Shop By Sport,Corporate,NJ,7960,Golf,40.80119324,-74.48561096,Estados Unidos,289,7/14/2016 20:56,2,79.98000336,59.99000168,South of  USA ,PENDING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,7/18/2016 20:56,Standard Class
TRANSFER,92.13999939,Late delivery,Electronics,Corporate,IL,60426,Outdoors,41.82725143,-87.77909851,Estados Unidos,4707,7/29/2016 22:29,2,95.98000336,92.13999939,US Center ,PENDING,818,Titleist Pro V1x Golf Balls,47.99000168,8/4/2016 22:29,Standard Class
TRANSFER,91.18000031,Late delivery,Electronics,Corporate,OH,44102,Outdoors,41.44094086,-81.70545197,Estados Unidos,3085,7/22/2016 3:03,2,95.98000336,91.18000031,East of USA,PENDING,822,Titleist Pro V1x High Numbers Golf Balls,47.99000168,7/28/2016 3:03,Standard Class
TRANSFER,47.22999954,Late delivery,Accessories,Corporate,MI,49201,Outdoors,42.27891541,-84.46027374,Estados Unidos,2319,7/10/2016 13:56,2,49.97999954,47.22999954,US Center ,PENDING,897,Team Golf New England Patriots Putter Grip,24.98999977,7/15/2016 13:56,Standard Class
TRANSFER,85.48000336,Advance shipping,Electronics,Corporate,OR,97301,Footwear,44.95619965,-123.0315933,Estados Unidos,3302,4/4/2016 11:05,2,89.98000336,85.48000336,East of USA,PROCESSING,278,Under Armour Men's Compression EV SL Slide,44.99000168,4/6/2016 11:05,Standard Class
TRANSFER,55.79999924,Late delivery,Cardio Equipment,Corporate,NJ,7003,Footwear,40.79833603,-74.19944,Estados Unidos,3815,5/7/2016 13:40,2,60,55.79999924,East of USA,PROCESSING,172,Nike Women's Tempo Shorts,30,5/12/2016 13:40,Standard Class
TRANSFER,185.9799957,Advance shipping,Cardio Equipment,Corporate,TN,37130,Footwear,35.80252075,-86.36358643,Estados Unidos,10226,7/21/2016 8:08,2,199.9799957,185.9799957,West of USA ,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,7/23/2016 8:08,Standard Class
TRANSFER,62.97999954,Advance shipping,Fitness Accessories,Corporate,PA,17402,Footwear,39.9602356,-76.67675781,Estados Unidos,2456,6/20/2016 13:15,2,69.98000336,62.97999954,South of  USA ,PROCESSING,235,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,6/23/2016 13:15,Standard Class
TRANSFER,169.9799957,Late delivery,Cardio Equipment,Corporate,GA,30096,Footwear,33.98516083,-84.15899658,Estados Unidos,4477,4/22/2016 6:09,2,199.9799957,169.9799957,East of USA,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,4/28/2016 6:09,Standard Class
TRANSFER,54.38000107,Advance shipping,Electronics,Corporate,PA,17013,Footwear,40.03171921,-76.87709808,Estados Unidos,4427,6/14/2016 15:22,2,63.97999954,54.38000107,US Center ,PROCESSING,282,Under Armour Women's Ignite PIP VI Slide,31.98999977,6/17/2016 15:22,Standard Class
TRANSFER,149.9900055,Shipping on time,Cardio Equipment,Corporate,IL,60120,Footwear,42.01158905,-88.2883606,Estados Unidos,3628,6/10/2016 20:38,2,199.9799957,149.9900055,South of  USA ,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,6/14/2016 20:38,Standard Class
TRANSFER,109.1800003,Advance shipping,Cleats,Corporate,CA,91306,Apparel,32.66745758,-117.0288773,Estados Unidos,3029,7/27/2016 18:38,2,119.9800034,109.1800003,East of USA,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,7/30/2016 18:38,Standard Class
TRANSFER,109.1800003,Late delivery,Cleats,Corporate,CA,92509,Apparel,34.00926971,-117.4454727,Estados Unidos,11791,5/27/2016 15:45,2,119.9800034,109.1800003,East of USA,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/2/2016 15:45,Standard Class
TRANSFER,107.9800034,Late delivery,Cleats,Corporate,PA,19148,Apparel,39.9560318,-75.19243622,Estados Unidos,5935,4/9/2016 2:30,2,119.9800034,107.9800034,West of USA ,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,4/14/2016 2:30,Standard Class
TRANSFER,105.5800018,Advance shipping,Cleats,Corporate,TX,78704,Apparel,30.2586937,-97.76625061,Canada,12381,10/31/2016 18:09,2,119.9800034,105.5800018,Canada,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,11/3/2016 18:09,Standard Class
TRANSFER,101.9800034,Advance shipping,Cleats,Corporate,NJ,8901,Apparel,40.48884964,-74.44367218,Estados Unidos,6227,6/24/2016 0:59,2,119.9800034,101.9800034,West of USA ,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/26/2016 0:59,Standard Class
TRANSFER,99.58000183,Advance shipping,Cleats,Corporate,VA,23503,Apparel,36.94200516,-76.24208069,Estados Unidos,1899,6/13/2016 20:06,2,119.9800034,99.58000183,West of USA ,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/16/2016 20:06,Standard Class
TRANSFER,98.37999725,Advance shipping,Cleats,Corporate,CT,6810,Apparel,39.3490448,-84.37216187,Estados Unidos,11337,4/7/2016 14:25,2,119.9800034,98.37999725,West of USA ,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,4/9/2016 14:25,Standard Class
TRANSFER,98.37999725,Advance shipping,Cleats,Corporate,OH,43055,Apparel,40.06034088,-82.40966034,Estados Unidos,5941,7/26/2016 7:15,2,119.9800034,98.37999725,West of USA ,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,7/28/2016 7:15,Standard Class
TRANSFER,99,Shipping on time,Women's Apparel,Corporate,NY,10469,Golf,40.87459183,-73.8528595,Estados Unidos,8556,5/9/2016 14:22,2,100,99,East of USA,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/13/2016 14:22,Standard Class
TRANSFER,76.77999878,Late delivery,Shop By Sport,Corporate,GA,30066,Golf,34.03212357,-84.51288605,Estados Unidos,2871,4/5/2016 23:31,2,79.98000336,76.77999878,West of USA ,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4/11/2016 23:31,Standard Class
TRANSFER,75.98000336,Advance shipping,Shop By Sport,Corporate,LA,70122,Golf,29.97639275,-90.06568146,Estados Unidos,11586,6/3/2016 7:51,2,79.98000336,75.98000336,East of USA,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,6/6/2016 7:51,Standard Class
TRANSFER,75.98000336,Late delivery,Shop By Sport,Corporate,NJ,8302,Golf,39.44585037,-75.22688294,Estados Unidos,4070,4/19/2016 20:00,2,79.98000336,75.98000336,East of USA,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4/24/2016 20:00,Standard Class
TRANSFER,93,Shipping on time,Women's Apparel,Corporate,NY,14120,Golf,43.02910233,-78.87342072,Estados Unidos,6376,7/28/2016 1:59,2,100,93,US Center ,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,8/1/2016 1:59,Standard Class
TRANSFER,127.4000015,Advance shipping,Girls' Apparel,Corporate,MA,2360,Golf,41.92156601,-70.79362488,Estados Unidos,10591,6/25/2016 17:17,2,140,127.4000015,South of  USA ,PROCESSING,565,adidas Youth Germany Black/Red Away Match Soc,70,6/27/2016 17:17,Standard Class
TRANSFER,91,Late delivery,Women's Apparel,Corporate,HI,96789,Golf,21.45325851,-158.0102234,Estados Unidos,242,8/4/2016 4:16,2,100,91,US Center ,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,8/9/2016 4:16,Standard Class
TRANSFER,88,Late delivery,Women's Apparel,Corporate,CA,95616,Golf,38.54666138,-121.7412109,Estados Unidos,7268,5/23/2016 11:33,2,100,88,South of  USA ,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/28/2016 11:33,Standard Class
TRANSFER,85,Late delivery,Women's Apparel,Corporate,AZ,85719,Golf,32.27982712,-110.9582291,Estados Unidos,3598,7/26/2016 13:33,2,100,85,East of USA,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,7/31/2016 13:33,Standard Class
TRANSFER,67.98000336,Advance shipping,Shop By Sport,Corporate,PA,17601,Golf,40.0741272,-76.35184479,Estados Unidos,1958,7/25/2016 17:14,2,79.98000336,67.98000336,South of  USA ,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,7/27/2016 17:14,Standard Class
TRANSFER,83,Advance shipping,Women's Apparel,Corporate,GA,30083,Golf,33.94672775,-83.99053192,Estados Unidos,9307,4/14/2016 7:34,2,100,83,East of USA,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,4/16/2016 7:34,Standard Class
TRANSFER,83,Late delivery,Women's Apparel,Corporate,NV,89030,Golf,36.19946671,-115.1088638,Estados Unidos,3995,6/3/2016 14:09,2,100,83,South of  USA ,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,6/9/2016 14:09,Standard Class
TRANSFER,82,Late delivery,Women's Apparel,Corporate,CA,92410,Golf,34.11592865,-117.2950821,Estados Unidos,3485,6/9/2016 23:57,2,100,82,East of USA,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,6/14/2016 23:57,Standard Class
TRANSFER,82,Advance shipping,Women's Apparel,Corporate,KY,40601,Golf,38.11861801,-84.96742249,Estados Unidos,5732,5/30/2016 5:24,2,100,82,South of  USA ,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,6/1/2016 5:24,Standard Class
TRANSFER,48.97999954,Advance shipping,Accessories,Corporate,CA,91786,Outdoors,34.10403824,-117.6700363,Estados Unidos,8100,7/27/2016 22:08,2,49.97999954,48.97999954,US Center ,PROCESSING,905,Team Golf Texas Longhorns Putter Grip,24.98999977,7/30/2016 22:08,Standard Class
TRANSFER,119.9800034,Shipping canceled,Cleats,Corporate,CA,91770,Apparel,33.98826981,-118.0931091,Estados Unidos,1475,4/20/2016 11:46,2,119.9800034,119.9800034,US Center ,SUSPECTED_FRAUD,365,Perfect Fitness Perfect Rip Deck,59.99000168,4/25/2016 11:46,Standard Class
TRANSFER,117.5800018,Shipping canceled,Cleats,Corporate,CA,90011,Apparel,34.07881928,-117.9346695,Estados Unidos,552,6/12/2016 17:49,2,119.9800034,117.5800018,East of USA,SUSPECTED_FRAUD,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/15/2016 17:49,Standard Class
TRANSFER,100.7799988,Shipping canceled,Cleats,Corporate,TX,76180,Apparel,32.84292221,-97.22615814,Canada,7113,12/14/2016 5:29,2,119.9800034,100.7799988,Canada,SUSPECTED_FRAUD,365,Perfect Fitness Perfect Rip Deck,59.99000168,12/20/2016 5:29,Standard Class
TRANSFER,89.98999786,Shipping canceled,Cleats,Corporate,MA,1844,Apparel,42.77627945,-71.15115356,Estados Unidos,10667,4/28/2016 11:24,2,119.9800034,89.98999786,West of USA ,SUSPECTED_FRAUD,365,Perfect Fitness Perfect Rip Deck,59.99000168,4/30/2016 11:24,Standard Class
TRANSFER,78.37999725,Shipping canceled,Shop By Sport,Corporate,CA,92025,Golf,34.3919754,-117.3726425,Estados Unidos,10643,8/12/2016 21:46,2,79.98000336,78.37999725,East of USA,SUSPECTED_FRAUD,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,8/15/2016 21:46,Standard Class
TRANSFER,72.77999878,Shipping canceled,Shop By Sport,Corporate,MI,48858,Golf,43.61513138,-84.60793304,Estados Unidos,2571,5/23/2016 4:32,2,79.98000336,72.77999878,South of  USA ,SUSPECTED_FRAUD,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/28/2016 4:32,Standard Class
TRANSFER,90,Shipping canceled,Women's Apparel,Corporate,CA,92025,Golf,34.3919754,-117.3726425,Estados Unidos,10643,8/12/2016 21:46,2,100,90,East of USA,SUSPECTED_FRAUD,502,Nike Men's Dri-FIT Victory Golf Polo,50,8/15/2016 21:46,Standard Class
TRANSFER,49.47999954,Shipping canceled,Accessories,Corporate,NY,14221,Outdoors,42.97251892,-78.69691467,Estados Unidos,8650,6/19/2016 12:02,2,49.97999954,49.47999954,West of USA ,SUSPECTED_FRAUD,905,Team Golf Texas Longhorns Putter Grip,24.98999977,6/25/2016 12:02,Standard Class
TRANSFER,30.21999931,Shipping canceled,Trade-In,Corporate,HI,96706,Outdoors,21.33713913,-158.0259857,Estados Unidos,5674,6/6/2016 22:02,2,31.97999954,30.21999931,East of USA,SUSPECTED_FRAUD,926,Glove It Imperial Golf Towel,15.98999977,6/10/2016 22:02,Standard Class
TRANSFER,37.18000031,Shipping canceled,Golf Balls,Corporate,CA,92025,Outdoors,34.3919754,-117.3726425,Estados Unidos,10643,8/12/2016 21:46,2,39.97999954,37.18000031,East of USA,SUSPECTED_FRAUD,810,Glove It Women's Mod Oval Golf Glove,19.98999977,8/15/2016 21:46,Standard Class
