Sales per customer,Delivery Status,Customer Zipcode,Order Country
53.99000168,Shipping on time,90026,Estados Unidos
116.9899979,Advance shipping,70003,Estados Unidos
53.99000168,Late delivery,27502,Estados Unidos
116.9899979,Late delivery,45840,Estados Unidos
116.9899979,Shipping on time,95112,Estados Unidos
116.9899979,Late delivery,75217,Estados Unidos
114.3899994,Advance shipping,80219,Estados Unidos
114.3899994,Late delivery,60506,Estados Unidos
52.79000092,Advance shipping,60647,Estados Unidos
52.79000092,Late delivery,49509,Estados Unidos
114.3899994,Late delivery,80010,Estados Unidos
114.3899994,Advance shipping,60050,Estados Unidos
114.3899994,Shipping on time,95112,Estados Unidos
114.3899994,Advance shipping,92027,Estados Unidos
114.3899994,Advance shipping,1841,Estados Unidos
114.3899994,Shipping on time,54935,Estados Unidos
113.0899963,Late delivery,96822,Estados Unidos
113.0899963,Late delivery,60506,Estados Unidos
113.0899963,Shipping on time,27514,Estados Unidos
113.0899963,Late delivery,95340,Estados Unidos
113.0899963,Advance shipping,44120,Estados Unidos
113.0899963,Advance shipping,78704,Estados Unidos
113.0899963,Shipping on time,90638,Estados Unidos
113.0899963,Late delivery,60067,Estados Unidos
113.0899963,Advance shipping,1841,Estados Unidos
113.0899963,Shipping on time,97301,Estados Unidos
110.4899979,Shipping on time,93033,Estados Unidos
110.4899979,Late delivery,90066,Estados Unidos
50.99000168,Advance shipping,95076,Estados Unidos
50.99000168,Advance shipping,79927,Estados Unidos
50.99000168,Shipping on time,78223,Estados Unidos
109.1900024,Shipping on time,42101,Estados Unidos
109.1900024,Shipping on time,11216,Estados Unidos
109.1900024,Late delivery,91352,Estados Unidos
109.1900024,Advance shipping,93722,Estados Unidos
109.1900024,Shipping on time,84084,Estados Unidos
107.8899994,Shipping on time,42101,Estados Unidos
107.8899994,Advance shipping,20906,Estados Unidos
107.8899994,Advance shipping,44109,Estados Unidos
107.8899994,Late delivery,90023,Estados Unidos
107.8899994,Late delivery,14609,Estados Unidos
107.8899994,Shipping on time,11216,Estados Unidos
107.8899994,Shipping on time,90033,Estados Unidos
49.79000092,Late delivery,93117,Estados Unidos
49.18999863,Advance shipping,11691,Estados Unidos
106.5899963,Advance shipping,95340,Estados Unidos
106.5899963,Late delivery,92027,Estados Unidos
106.5899963,Advance shipping,33165,Estados Unidos
106.5899963,Late delivery,43230,Estados Unidos
106.5899963,Advance shipping,79927,Estados Unidos
49.18999863,Shipping on time,27606,Estados Unidos
106.5899963,Shipping on time,92704,Estados Unidos
106.5899963,Advance shipping,78040,Estados Unidos
47.99000168,Shipping on time,10003,Estados Unidos
103.9899979,Advance shipping,92780,Estados Unidos
103.9899979,Late delivery,48227,Estados Unidos
103.9899979,Advance shipping,95076,Estados Unidos
103.9899979,Late delivery,11214,Estados Unidos
103.9899979,Late delivery,79924,Estados Unidos
103.9899979,Advance shipping,79927,Estados Unidos
103.9899979,Shipping on time,92704,Estados Unidos
103.9899979,Late delivery,30075,Estados Unidos
44.99000168,Late delivery,90280,Estados Unidos
97.48999786,Late delivery,92882,Estados Unidos
97.48999786,Advance shipping,67212,Estados Unidos
97.48999786,Late delivery,11385,Estados Unidos
97.48999786,Shipping on time,10002,Estados Unidos
97.48999786,Late delivery,45014,Estados Unidos
97.48999786,Late delivery,80126,Estados Unidos
50,Late delivery,27330,Estados Unidos
39.99000168,Late delivery,95630,Estados Unidos
39.99000168,Shipping on time,11221,Estados Unidos
50,Shipping on time,11221,Estados Unidos
39.59000015,Late delivery,48093,Estados Unidos
49,Late delivery,7093,Estados Unidos
49,Shipping on time,1902,Estados Unidos
48.5,Late delivery,92027,Estados Unidos
48.5,Advance shipping,80631,Estados Unidos
38.38999939,Advance shipping,44136,Estados Unidos
48,Advance shipping,80126,Estados Unidos
48,Shipping on time,37042,Estados Unidos
38.38999939,Late delivery,89030,Estados Unidos
28.5,Shipping on time,14120,Estados Unidos
47.5,Late delivery,11226,Estados Unidos
37.79000092,Late delivery,76133,Estados Unidos
47.25,Advance shipping,44130,Estados Unidos
47.25,Late delivery,60067,Estados Unidos
46.5,Late delivery,63129,Estados Unidos
37.18999863,Shipping on time,78223,Estados Unidos
45.5,Shipping on time,11216,Estados Unidos
36.38999939,Shipping on time,90638,Estados Unidos
45,Advance shipping,80501,Estados Unidos
35.99000168,Advance shipping,78130,Estados Unidos
45,Shipping on time,55124,Estados Unidos
27,Late delivery,11226,Estados Unidos
43.5,Advance shipping,7093,Canada
43.5,Advance shipping,80219,Estados Unidos
43.5,Late delivery,90280,Estados Unidos
34.79000092,Advance shipping,77083,Estados Unidos
33.99000168,Late delivery,92410,Estados Unidos
42,Advance shipping,48227,Canada
42,Late delivery,60067,Estados Unidos
41.5,Advance shipping,95076,Estados Unidos
40,Advance shipping,94501,Estados Unidos
24.98999977,Advance shipping,11691,Estados Unidos
15.82999992,Shipping on time,11203,Estados Unidos
50.95000076,Late delivery,45014,Estados Unidos
23.73999977,Advance shipping,95076,Estados Unidos
22.48999977,Advance shipping,92553,Estados Unidos
19.35000038,Late delivery,11203,Estados Unidos
41.75,Advance shipping,94533,Estados Unidos
27.19000053,Late delivery,78704,Estados Unidos
13.10999966,Advance shipping,10003,Estados Unidos
19.98999977,Late delivery,43230,Estados Unidos
23.98999977,Advance shipping,85224,Estados Unidos
299.980011,Advance shipping,60441,Estados Unidos
296.980011,Late delivery,93033,Estados Unidos
296.980011,Advance shipping,48238,Estados Unidos
296.980011,Advance shipping,87105,Estados Unidos
293.980011,Late delivery,48227,Estados Unidos
293.980011,Advance shipping,78586,Estados Unidos
293.980011,Late delivery,93033,Estados Unidos
293.980011,Late delivery,95340,Estados Unidos
293.980011,Advance shipping,60647,Estados Unidos
293.980011,Late delivery,96706,Estados Unidos
290.980011,Late delivery,90066,Estados Unidos
290.980011,Advance shipping,78586,Estados Unidos
290.980011,Advance shipping,92504,Estados Unidos
290.980011,Late delivery,27410,Estados Unidos
290.980011,Late delivery,11218,Estados Unidos
290.980011,Late delivery,96706,Estados Unidos
290.980011,Shipping on time,21215,Estados Unidos
290.980011,Shipping on time,84084,Estados Unidos
287.980011,Late delivery,91767,Estados Unidos
287.980011,Advance shipping,78040,Estados Unidos
284.980011,Late delivery,90044,Estados Unidos
284.980011,Advance shipping,91402,Estados Unidos
283.480011,Late delivery,11236,Estados Unidos
283.480011,Late delivery,19131,Estados Unidos
283.480011,Shipping on time,93030,Estados Unidos
283.480011,Late delivery,96744,Estados Unidos
278.980011,Late delivery,6511,Estados Unidos
278.980011,Advance shipping,63116,Estados Unidos
278.980011,Late delivery,29223,Estados Unidos
278.980011,Advance shipping,78666,Estados Unidos
272.980011,Shipping on time,77450,Estados Unidos
272.980011,Advance shipping,49442,Estados Unidos
272.980011,Late delivery,91331,Estados Unidos
269.980011,Shipping on time,91770,Estados Unidos
269.980011,Late delivery,67401,Estados Unidos
269.980011,Late delivery,10473,Estados Unidos
269.980011,Shipping on time,77450,Estados Unidos
263.980011,Advance shipping,85713,Estados Unidos
263.980011,Late delivery,27406,Estados Unidos
260.980011,Advance shipping,55124,Estados Unidos
260.980011,Shipping on time,97301,Estados Unidos
254.9799957,Advance shipping,90247,Estados Unidos
254.9799957,Advance shipping,23666,Estados Unidos
251.9799957,Advance shipping,91702,Estados Unidos
251.9799957,Shipping on time,10466,Estados Unidos
251.9799957,Shipping on time,76106,Estados Unidos
251.9799957,Advance shipping,93003,Estados Unidos
251.9799957,Shipping on time,11520,Estados Unidos
251.9799957,Advance shipping,23666,Estados Unidos
251.9799957,Advance shipping,85008,Estados Unidos
251.9799957,Shipping on time,14120,Estados Unidos
248.9799957,Shipping on time,10466,Estados Unidos
248.9799957,Advance shipping,44130,Estados Unidos
248.9799957,Advance shipping,10701,Estados Unidos
245.9799957,Shipping on time,42101,Estados Unidos
245.9799957,Late delivery,90221,Estados Unidos
245.9799957,Late delivery,95060,Estados Unidos
245.9799957,Late delivery,11214,Estados Unidos
245.9799957,Advance shipping,92630,Estados Unidos
239.9799957,Advance shipping,80126,Estados Unidos
239.9799957,Shipping on time,10003,Estados Unidos
239.9799957,Late delivery,28540,Estados Unidos
239.9799957,Late delivery,91406,Estados Unidos
224.9900055,Advance shipping,80126,Estados Unidos
224.9900055,Late delivery,7093,Estados Unidos
96.98999786,Late delivery,90805,Estados Unidos
43.18999863,Advance shipping,91767,Estados Unidos
129.9900055,Shipping on time,80011,Estados Unidos
127.3899994,Late delivery,91786,Estados Unidos
126.0899963,Shipping on time,29720,Estados Unidos
57.59000015,Shipping on time,11373,Estados Unidos
56.99000168,Late delivery,11691,Estados Unidos
123.4899979,Shipping on time,92126,Estados Unidos
56.68999863,Advance shipping,91767,Estados Unidos
122.8399963,Late delivery,19104,Estados Unidos
120.8899994,Late delivery,42101,Estados Unidos
118.2900009,Late delivery,42101,Estados Unidos
118.2900009,Advance shipping,78046,Estados Unidos
114.3899994,Shipping on time,95051,Estados Unidos
114.3899994,Advance shipping,92084,Estados Unidos
114.3899994,Advance shipping,11209,Estados Unidos
113.0899963,Late delivery,14094,Estados Unidos
113.0899963,Advance shipping,11209,Estados Unidos
106.5899963,Late delivery,11691,Estados Unidos
47.99000168,Advance shipping,17602,Estados Unidos
97.48999786,Late delivery,48185,Estados Unidos
50,Shipping on time,80126,Estados Unidos
49,Advance shipping,33324,Estados Unidos
39.18999863,Late delivery,93722,Estados Unidos
48.5,Advance shipping,85282,Estados Unidos
48.5,Advance shipping,90011,Estados Unidos
33.18999863,Late delivery,91786,Estados Unidos
41,Late delivery,60067,Estados Unidos
37.5,Shipping on time,95051,Estados Unidos
37.5,Shipping on time,29720,Estados Unidos
24.23999977,Late delivery,90033,Estados Unidos
299.980011,Late delivery,89123,Estados Unidos
290.980011,Late delivery,85224,Estados Unidos
287.980011,Late delivery,85224,Estados Unidos
284.980011,Late delivery,77450,Canada
283.480011,Shipping on time,92126,Estados Unidos
278.980011,Late delivery,6810,Estados Unidos
278.980011,Advance shipping,90011,Estados Unidos
278.980011,Shipping on time,92126,Estados Unidos
272.980011,Shipping on time,95051,Estados Unidos
272.980011,Late delivery,46227,Estados Unidos
269.980011,Advance shipping,19020,Estados Unidos
248.9799957,Shipping on time,19131,Estados Unidos
239.9799957,Advance shipping,77055,Estados Unidos
224.9900055,Advance shipping,33324,Estados Unidos
61.58000183,Advance shipping,32825,Marruecos
197.9799957,Late delivery,75052,Argelia
193.9799957,Late delivery,1902,Zimbabue
100.0500031,Advance shipping,29483,Angola
173.9799957,Shipping on time,10312,Argelia
159.9799957,Advance shipping,94501,Marruecos
149.9900055,Late delivery,11236,República Democrática del Congo
119.9800034,Advance shipping,96817,Camerún
119.9800034,Shipping on time,85719,Nigeria
118.7799988,Advance shipping,92024,Kenia
118.7799988,Advance shipping,11226,Nigeria
115.1800003,Shipping on time,11212,Nigeria
113.9800034,Late delivery,20020,Camerún
113.9800034,Advance shipping,33624,SudAfrica
109.1800003,Late delivery,37042,Nigeria
101.9800034,Advance shipping,10460,República Democrática del Congo
100.7799988,Advance shipping,92346,Egipto
100.7799988,Late delivery,70570,SudAfrica
99.58000183,Advance shipping,63021,Nigeria
98.37999725,Advance shipping,89110,Kenia
79.98000336,Advance shipping,63129,Senegal
100,Late delivery,19124,Nigeria
77.58000183,Late delivery,90221,Sudán
75.98000336,Shipping on time,79927,Nigeria
95,Shipping on time,98115,Nigeria
75.58000183,Shipping on time,79927,Nigeria
94.5,Advance shipping,67401,Nigeria
93,Advance shipping,67401,Nigeria
91,Late delivery,55337,República Democrática del Congo
91,Advance shipping,2135,SudAfrica
91,Advance shipping,11226,Nigeria
90,Advance shipping,96706,Egipto
70.37999725,Late delivery,85706,República Democrática del Congo
70.37999725,Shipping on time,90255,Marruecos
70.37999725,Advance shipping,19380,Guinea
67.98000336,Advance shipping,19380,SudAfrica
85,Late delivery,21122,SudAfrica
66.37999725,Late delivery,96817,Costa de Marfil
65.58000183,Advance shipping,96706,Egipto
65.58000183,Late delivery,75052,Argelia
65.58000183,Advance shipping,11226,Nigeria
63.97999954,Advance shipping,63021,República Democrática del Congo
75,Shipping on time,77036,SudAfrica
96.69999695,Late delivery,92335,Burkina Faso
43.47999954,Advance shipping,84119,República del Congo
27.18000031,Late delivery,91748,Egipto
179.9799957,Late delivery,95124,Zambia
167.9799957,Late delivery,30032,Nigeria
119.9800034,Advance shipping,48126,Nigeria
193.9799957,Advance shipping,85254,Países Bajos
87.27999878,Shipping on time,23666,Austria
134.3800049,Advance shipping,30032,Italia
199.9799957,Advance shipping,96817,Reino Unido
199.9799957,Late delivery,45014,Alemania
197.9799957,Shipping on time,92882,Italia
195.9799957,Late delivery,92345,Rumania
62.70000076,Advance shipping,95035,Polonia
195.9799957,Late delivery,78666,Reino Unido
106.6399994,Advance shipping,92840,República Checa
193.9799957,Advance shipping,75061,Reino Unido
193.9799957,Advance shipping,97405,Alemania
193.9799957,Late delivery,17055,Alemania
191.9799957,Shipping on time,33012,Reino Unido
191.9799957,Advance shipping,76180,Italia
188.9799957,Shipping on time,91941,Polonia
188.9799957,Late delivery,92780,España
188.9799957,Late delivery,96822,Países Bajos
188.9799957,Advance shipping,23455,Francia
185.9799957,Late delivery,77080,Alemania
185.9799957,Late delivery,22003,Países Bajos
181.9799957,Late delivery,93063,Italia
181.9799957,Late delivery,91352,Alemania
179.9799957,Late delivery,78228,Rumania
179.9799957,Shipping on time,90066,Países Bajos
175.9799957,Shipping on time,97303,España
175.9799957,Advance shipping,92507,Alemania
175.9799957,Advance shipping,90620,Alemania
175.9799957,Shipping on time,67401,Francia
173.9799957,Advance shipping,80219,Italia
173.9799957,Advance shipping,92507,Alemania
169.9799957,Advance shipping,78228,Reino Unido
169.9799957,Advance shipping,95822,Alemania
167.9799957,Advance shipping,96789,Rumania
165.9799957,Advance shipping,91702,Países Bajos
163.9799957,Shipping on time,91764,Alemania
163.9799957,Advance shipping,92691,Francia
149.9900055,Late delivery,60004,Polonia
149.9900055,Advance shipping,96817,Reino Unido
119.9800034,Advance shipping,19124,Países Bajos
