name_location,website,boro,address_area,latitude,longitude,type,color,hov_txt
Forest Park,,Queens,Dog Run,40.69664,-73.860344,public recycling bin,#824100,public recycling bin<br>Name: Forest Park<br>Address: Dog Run
Forest Park,,Queens,Myrtle Ave & Park Lane S,40.701272,-73.841922,public recycling bin,#824100,public recycling bin<br>Name: Forest Park<br>Address: Myrtle Ave & Park Lane S
Forest Park,,Queens,Tennis Courts,40.69747,-73.856664,public recycling bin,#824100,public recycling bin<br>Name: Forest Park<br>Address: Tennis Courts
Forest Park,,Queens,Victory Field Baseball,40.702293,-73.854765,public recycling bin,#824100,public recycling bin<br>Name: Forest Park<br>Address: Victory Field Baseball
Forest Park,,Queens,Victory Field Soccer & Running Track,40.701854,-73.853145,public recycling bin,#824100,public recycling bin<br>Name: Forest Park<br>Address: Victory Field Soccer & Running Track
Forest Park,,Queens,Woodhaven Blvd & Park Lane S,40.69799,-73.853295,public recycling bin,#824100,public recycling bin<br>Name: Forest Park<br>Address: Woodhaven Blvd & Park Lane S
Fort Totten,,Queens,North Loop,40.794781,-73.779207,public recycling bin,#824100,public recycling bin<br>Name: Fort Totten<br>Address: North Loop
Fort Totten,,Queens,Story Rd,40.792085,-73.774357,public recycling bin,#824100,public recycling bin<br>Name: Fort Totten<br>Address: Story Rd
Fort Totten,,Queens,Weaver Rd & Totten Ave,40.792357,-73.777013,public recycling bin,#824100,public recycling bin<br>Name: Fort Totten<br>Address: Weaver Rd & Totten Ave
George Eagle Carr Community Garden,,Queens,148th Street ,40.692406,-73.794745,public recycling bin,#824100,public recycling bin<br>Name: George Eagle Carr Community Garden<br>Address: 148th Street 
Glendale Playground,,Queens,Glendale Playground,40.704591,-73.881944,public recycling bin,#824100,public recycling bin<br>Name: Glendale Playground<br>Address: Glendale Playground
Greenthumb compound,,Queens,10 St & Queens Plaza S,40.753635,-73.947615,public recycling bin,#824100,public recycling bin<br>Name: Greenthumb compound<br>Address: 10 St & Queens Plaza S
Grover Cleveland,,Queens,Cleveland Park,40.710069,-73.911456,public recycling bin,#824100,public recycling bin<br>Name: Grover Cleveland<br>Address: Cleveland Park
Grover Cleveland,,Queens,Cleveland Park,40.71031,-73.911063,public recycling bin,#824100,public recycling bin<br>Name: Grover Cleveland<br>Address: Cleveland Park
Hoffman Park,,Queens,Hoffman Park,40.733135,-73.871233,public recycling bin,#824100,public recycling bin<br>Name: Hoffman Park<br>Address: Hoffman Park
Hoffman Park,,Queens,Hoffman Park,40.733143,-73.871427,public recycling bin,#824100,public recycling bin<br>Name: Hoffman Park<br>Address: Hoffman Park
Hoffman Park,,Queens,Hoffman Park,40.733068,-73.870885,public recycling bin,#824100,public recycling bin<br>Name: Hoffman Park<br>Address: Hoffman Park
Hoffman Park,,Queens,Hoffman Park,40.732938,-73.870916,public recycling bin,#824100,public recycling bin<br>Name: Hoffman Park<br>Address: Hoffman Park
Hoffman Park,,Queens,Hoffman Park,40.732701,-73.871081,public recycling bin,#824100,public recycling bin<br>Name: Hoffman Park<br>Address: Hoffman Park
Hoffman Park,,Queens,Hoffman Park,40.733203,-73.871822,public recycling bin,#824100,public recycling bin<br>Name: Hoffman Park<br>Address: Hoffman Park
Juniper Valley Park,,Queens,Juniper Valley Park,40.720689,-73.877521,public recycling bin,#824100,public recycling bin<br>Name: Juniper Valley Park<br>Address: Juniper Valley Park
Juniper Valley Park,,Queens,Juniper Valley Park,40.720412,-73.876474,public recycling bin,#824100,public recycling bin<br>Name: Juniper Valley Park<br>Address: Juniper Valley Park
Juniper Valley Park,,Queens,Juniper Valley Park,40.719988,-73.884693,public recycling bin,#824100,public recycling bin<br>Name: Juniper Valley Park<br>Address: Juniper Valley Park
Juniper Valley Park,,Queens,Juniper Valley Park,40.719841,-73.882971,public recycling bin,#824100,public recycling bin<br>Name: Juniper Valley Park<br>Address: Juniper Valley Park
Kissena Park,,Queens,Booth Memorial Ave ,40.742502,-73.810261,public recycling bin,#824100,public recycling bin<br>Name: Kissena Park<br>Address: Booth Memorial Ave 
Kissena Park,,Queens,Booth Memorial Ave ,40.742364,-73.808518,public recycling bin,#824100,public recycling bin<br>Name: Kissena Park<br>Address: Booth Memorial Ave 
Kissena Park,,Queens,Kissena Velodrome,40.744148,-73.809333,public recycling bin,#824100,public recycling bin<br>Name: Kissena Park<br>Address: Kissena Velodrome
Kissena Park,,Queens,Lithonia Ave ,40.749228,-73.803658,public recycling bin,#824100,public recycling bin<br>Name: Kissena Park<br>Address: Lithonia Ave 
Kissena Park,,Queens,Rose Ave,40.747887,-73.809765,public recycling bin,#824100,public recycling bin<br>Name: Kissena Park<br>Address: Rose Ave
LBH Rec Center,,Queens,93-29 Queens Blvd,40.732226,-73.86515,public recycling bin,#824100,public recycling bin<br>Name: LBH Rec Center<br>Address: 93-29 Queens Blvd
Marie Curie Playground,,Queens,Marie Curie Park,40.757266,-73.770978,public recycling bin,#824100,public recycling bin<br>Name: Marie Curie Playground<br>Address: Marie Curie Park
McDonald Park,,Queens,McDonald Park,40.721815,-73.845511,public recycling bin,#824100,public recycling bin<br>Name: McDonald Park<br>Address: McDonald Park
McDonald Park,,Queens,McDonald Park,40.722012,-73.84608,public recycling bin,#824100,public recycling bin<br>Name: McDonald Park<br>Address: McDonald Park
McDonald Park,,Queens,McDonald Park,40.72248,-73.847477,public recycling bin,#824100,public recycling bin<br>Name: McDonald Park<br>Address: McDonald Park
Parks Academy,,Queens,Flushing Meadows Corona Park,40.751632,-73.843676,public recycling bin,#824100,public recycling bin<br>Name: Parks Academy<br>Address: Flushing Meadows Corona Park
Passerelle - Aquatics,,Queens,Flushing Meadows Corona Park,40.750333,-73.8441,public recycling bin,#824100,public recycling bin<br>Name: Passerelle - Aquatics<br>Address: Flushing Meadows Corona Park
Phil Rizzuto Park ,,Queens,Phil Rizzuto Park ,40.694407,-73.822116,public recycling bin,#824100,public recycling bin<br>Name: Phil Rizzuto Park <br>Address: Phil Rizzuto Park 
Playground for All Children,,Queens,Flushing Meadows Corona Park,40.740883,-73.849318,public recycling bin,#824100,public recycling bin<br>Name: Playground for All Children<br>Address: Flushing Meadows Corona Park
Pomonok Playground,,Queens,Pomonok Playground,40.736171,-73.814014,public recycling bin,#824100,public recycling bin<br>Name: Pomonok Playground<br>Address: Pomonok Playground
Queens Hall of Science,,Queens,47-01 111 St,40.747127,-73.852214,public recycling bin,#824100,public recycling bin<br>Name: Queens Hall of Science<br>Address: 47-01 111 St
Queens Museum,,Queens,"New York City Building, Flushing Meadows Corona Park",40.745794,-73.846729,public recycling bin,#824100,"public recycling bin<br>Name: Queens Museum<br>Address: New York City Building, Flushing Meadows Corona Park"
Queens Theatre,,Queens,14 United Nations Ave S,40.744152,-73.844476,public recycling bin,#824100,public recycling bin<br>Name: Queens Theatre<br>Address: 14 United Nations Ave S
Queens Zoo,,Queens,53-51 111 St,40.743599,-73.850355,public recycling bin,#824100,public recycling bin<br>Name: Queens Zoo<br>Address: 53-51 111 St
Rainey park,,Queens,Rainey Park,40.765644,-73.941159,public recycling bin,#824100,public recycling bin<br>Name: Rainey park<br>Address: Rainey Park
Rockaway Beach ,,Queens,B 100 St Boardwalk,40.582137,-73.820127,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: B 100 St Boardwalk
Rockaway Beach ,,Queens,B 102 St Boardwalk,40.5814,-73.823377,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: B 102 St Boardwalk
Rockaway Beach ,,Queens,B 105 St Boardwalk,40.580754,-73.824936,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: B 105 St Boardwalk
Rockaway Beach ,,Queens,B 81 St Boardwalk,40.585826,-73.807265,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: B 81 St Boardwalk
Rockaway Beach ,,Queens,B 90 St Boardwalk,40.5844,-73.811254,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: B 90 St Boardwalk
Rockaway Beach ,,Queens,B 91 St Boardwalk,40.58415,-73.812472,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: B 91 St Boardwalk
Rockaway Beach ,,Queens,B 95 St Boardwalk,40.583412,-73.815484,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: B 95 St Boardwalk
Rockaway Beach ,,Queens,B 97 St Boardwalk,40.582825,-73.817858,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: B 97 St Boardwalk
Rockaway Beach ,,Queens,B 99 St Boardwalk,40.582479,-73.819097,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: B 99 St Boardwalk
Rockaway Beach ,,Queens,Bayside Pl Boardwalk,40.585105,-73.809223,public recycling bin,#824100,public recycling bin<br>Name: Rockaway Beach <br>Address: Bayside Pl Boardwalk
Rocket Park ,,Queens,Rocket Park ,40.670613,-73.846257,public recycling bin,#824100,public recycling bin<br>Name: Rocket Park <br>Address: Rocket Park 
Roy Wilkens,,Queens,115 Ave & 175 St,40.691011,-73.774207,public recycling bin,#824100,public recycling bin<br>Name: Roy Wilkens<br>Address: 115 Ave & 175 St
Roy Wilkens,,Queens,Baisley Blvd,40.685918,-73.769315,public recycling bin,#824100,public recycling bin<br>Name: Roy Wilkens<br>Address: Baisley Blvd
Roy Wilkens,,Queens,Roy Wilkens ,40.688249,-73.773574,public recycling bin,#824100,public recycling bin<br>Name: Roy Wilkens<br>Address: Roy Wilkens 
Socrates Park,,Queens,Socrates Park,40.768029,-73.936159,public recycling bin,#824100,public recycling bin<br>Name: Socrates Park<br>Address: Socrates Park
Sorrentino ,,Queens,1848 Cornaga Ave,40.602281,-73.751564,public recycling bin,#824100,public recycling bin<br>Name: Sorrentino <br>Address: 1848 Cornaga Ave
Southern Fields ,,Queens,Southern Pkwy,40.665379,-73.824555,public recycling bin,#824100,public recycling bin<br>Name: Southern Fields <br>Address: Southern Pkwy
Southern Fields ,,Queens,Southern Pkwy,40.665627,-73.826703,public recycling bin,#824100,public recycling bin<br>Name: Southern Fields <br>Address: Southern Pkwy
St. Michaels,,Queens,St. Michael's Playground,40.758219,-73.900278,public recycling bin,#824100,public recycling bin<br>Name: St. Michaels<br>Address: St. Michael's Playground
Steinway St,,Queens,BW 34 St & Broadway,40.758155,-73.919785,public recycling bin,#824100,public recycling bin<br>Name: Steinway St<br>Address: BW 34 St & Broadway
Sunnyside Garden Park,,Queens,Sunnyside Garden Park,40.749844,-73.91475,public recycling bin,#824100,public recycling bin<br>Name: Sunnyside Garden Park<br>Address: Sunnyside Garden Park
Sunnyside Garden Park,,Queens,Sunnyside Garden Park,40.749547,-73.91514,public recycling bin,#824100,public recycling bin<br>Name: Sunnyside Garden Park<br>Address: Sunnyside Garden Park
Sunnyside Garden Park,,Queens,Sunnyside Garden Park,40.749687,-73.91427,public recycling bin,#824100,public recycling bin<br>Name: Sunnyside Garden Park<br>Address: Sunnyside Garden Park
Travers Park,,Queens,Travers Park,40.754243,-73.889365,public recycling bin,#824100,public recycling bin<br>Name: Travers Park<br>Address: Travers Park
Underhill,,Queens,Cunningham Park,40.741628,-73.777362,public recycling bin,#824100,public recycling bin<br>Name: Underhill<br>Address: Cunningham Park
William Simmons Community Garden Club,,Queens,173 St,40.701651,-73.78315,public recycling bin,#824100,public recycling bin<br>Name: William Simmons Community Garden Club<br>Address: 173 St
World ice rink,,Queens,Flushing Meadows Corona Park,40.751914,-73.83732,public recycling bin,#824100,public recycling bin<br>Name: World ice rink<br>Address: Flushing Meadows Corona Park
150 St,,Staten Island,New Dorp Lane & S Railroad Ave,40.574036,-74.116627,public recycling bin,#824100,public recycling bin<br>Name: 150 St<br>Address: New Dorp Lane & S Railroad Ave
Berry Homes ballfield,,Staten Island,"Gen. Douglas Macarthur Park, Dongan Hills Ave",40.587445,-74.100364,public recycling bin,#824100,"public recycling bin<br>Name: Berry Homes ballfield<br>Address: Gen. Douglas Macarthur Park, Dongan Hills Ave"
Berry Homes ballfield,,Staten Island,"Gen. Douglas Macarthur Park, Dongan Hills Ave",40.586439,-74.100257,public recycling bin,#824100,"public recycling bin<br>Name: Berry Homes ballfield<br>Address: Gen. Douglas Macarthur Park, Dongan Hills Ave"
Bloomingdale Playgound,,Staten Island,Bloomingdale Park ,40.533819,-74.210241,public recycling bin,#824100,public recycling bin<br>Name: Bloomingdale Playgound<br>Address: Bloomingdale Park 
Bloomingdale Playgound,,Staten Island,Bloomingdale Park ,40.535174,-74.210125,public recycling bin,#824100,public recycling bin<br>Name: Bloomingdale Playgound<br>Address: Bloomingdale Park 
Bloomingdale Playgound,,Staten Island,"Bloomingdale Park, Lenevar Ave & Ramona Ave",40.53514,-74.208524,public recycling bin,#824100,"public recycling bin<br>Name: Bloomingdale Playgound<br>Address: Bloomingdale Park, Lenevar Ave & Ramona Ave"
Bloomingdale Playgound,,Staten Island,"Bloomingdale Park, Richmond Pkwy & Lenevar Ave",40.531521,-74.207153,public recycling bin,#824100,"public recycling bin<br>Name: Bloomingdale Playgound<br>Address: Bloomingdale Park, Richmond Pkwy & Lenevar Ave"
Cedar Grove Beach,,Staten Island,Cedar Grove Beach,40.557382,-74.10392,public recycling bin,#824100,public recycling bin<br>Name: Cedar Grove Beach<br>Address: Cedar Grove Beach
Cedar Grove Beach,,Staten Island,Cedar Grove Beach,40.560272,-74.10104,public recycling bin,#824100,public recycling bin<br>Name: Cedar Grove Beach<br>Address: Cedar Grove Beach
Clove lake garage complex,,Staten Island,Clove Lake Park,40.620135,-74.118801,public recycling bin,#824100,public recycling bin<br>Name: Clove lake garage complex<br>Address: Clove Lake Park
Clove lake garage complex,,Staten Island,Clove Lake Park,40.618744,-74.118278,public recycling bin,#824100,public recycling bin<br>Name: Clove lake garage complex<br>Address: Clove Lake Park
Cloves Lake,,Staten Island,Clove Lake Park,40.613891,-74.113523,public recycling bin,#824100,public recycling bin<br>Name: Cloves Lake<br>Address: Clove Lake Park
Corporal Thompson Playground,,Staten Island,CPL Thompson Park,40.637872,-74.118791,public recycling bin,#824100,public recycling bin<br>Name: Corporal Thompson Playground<br>Address: CPL Thompson Park
DeMatti Playground,,Staten Island,Thompkins Ave Btwn Chestnut Ave & Shaughnessy Ln,40.614615,-74.07412,public recycling bin,#824100,public recycling bin<br>Name: DeMatti Playground<br>Address: Thompkins Ave Btwn Chestnut Ave & Shaughnessy Ln
Faber Pool,,Staten Island,Faber Pool and Park,40.640999,-74.135418,public recycling bin,#824100,public recycling bin<br>Name: Faber Pool<br>Address: Faber Pool and Park
Graniteville,,Staten Island,Jennifer's Playground,40.62005569,-74.16311549,public recycling bin,#824100,public recycling bin<br>Name: Graniteville<br>Address: Jennifer's Playground
Greenbelt Nature Center,,Staten Island,700 Rockland Ave,40.588496,-74.138918,public recycling bin,#824100,public recycling bin<br>Name: Greenbelt Nature Center<br>Address: 700 Rockland Ave
Greenbelt Park ,,Staten Island,Greenbelt Park ,40.584516,-74.125035,public recycling bin,#824100,public recycling bin<br>Name: Greenbelt Park <br>Address: Greenbelt Park 
Greenbelt Rec Ctr,,Staten Island,501 Brielle Ave,40.593686,-74.135646,public recycling bin,#824100,public recycling bin<br>Name: Greenbelt Rec Ctr<br>Address: 501 Brielle Ave
John M. D'Amato Field,,Staten Island,Miller Field,40.564469,-74.097531,public recycling bin,#824100,public recycling bin<br>Name: John M. D'Amato Field<br>Address: Miller Field
Lyons Pool,,Staten Island,Tompkinsville Play Center,40.637596,-74.074802,public recycling bin,#824100,public recycling bin<br>Name: Lyons Pool<br>Address: Tompkinsville Play Center
MacArthur Park,,Staten Island,MacArthur Park,40.585877,-74.100975,public recycling bin,#824100,public recycling bin<br>Name: MacArthur Park<br>Address: MacArthur Park
Mahony Playground,,Staten Island,Crescent Ave Btwn Jersey St & Beechwood Ave,40.643368,-74.086066,public recycling bin,#824100,public recycling bin<br>Name: Mahony Playground<br>Address: Crescent Ave Btwn Jersey St & Beechwood Ave
Midland Beach,,Staten Island,"Midland Field, Bedford Ave ",40.57669,-74.098663,public recycling bin,#824100,"public recycling bin<br>Name: Midland Beach<br>Address: Midland Field, Bedford Ave "
Midland Beach,,Staten Island,Midland Playground,40.575019,-74.098706,public recycling bin,#824100,public recycling bin<br>Name: Midland Beach<br>Address: Midland Playground
Prall Playground,,Staten Island,Forest Ave & Elizabeth St,40.628859,-74.118013,public recycling bin,#824100,public recycling bin<br>Name: Prall Playground<br>Address: Forest Ave & Elizabeth St
Silver Lake Dog Run,,Staten Island,Silver Lake Park,40.627186,-74.091985,public recycling bin,#824100,public recycling bin<br>Name: Silver Lake Dog Run<br>Address: Silver Lake Park
Silver Lake Tennis,,Staten Island,Silver Lake Park,40.628358,-74.099058,public recycling bin,#824100,public recycling bin<br>Name: Silver Lake Tennis<br>Address: Silver Lake Park
South Beach,,Staten Island,South Beach,40.579313,-74.077688,public recycling bin,#824100,public recycling bin<br>Name: South Beach<br>Address: South Beach
Staten Island Ferry Terminal,,Staten Island,Hyatt Ave,40.642303,-74.076549,public recycling bin,#824100,public recycling bin<br>Name: Staten Island Ferry Terminal<br>Address: Hyatt Ave
Staten Island Ferry Terminal,,Staten Island,Richmond Terrace,40.642709,-74.075724,public recycling bin,#824100,public recycling bin<br>Name: Staten Island Ferry Terminal<br>Address: Richmond Terrace
Staten Island Ferry Terminal,,Staten Island,Richmond Terrace,40.642324,-74.075489,public recycling bin,#824100,public recycling bin<br>Name: Staten Island Ferry Terminal<br>Address: Richmond Terrace
Tottenville Pool,,Staten Island,Hylan Blvd,40.505646,-74.235477,public recycling bin,#824100,public recycling bin<br>Name: Tottenville Pool<br>Address: Hylan Blvd
Walker Park,,Staten Island,Davis Ave & Livingston Ct,40.642843,-74.11032,public recycling bin,#824100,public recycling bin<br>Name: Walker Park<br>Address: Davis Ave & Livingston Ct
Walker Park,,Staten Island,Delafield Pl & Bard Ave,40.643799,-74.108845,public recycling bin,#824100,public recycling bin<br>Name: Walker Park<br>Address: Delafield Pl & Bard Ave
Walker Park,,Staten Island,Delafield Pl & Davis Ave,40.643449,-74.11046,public recycling bin,#824100,public recycling bin<br>Name: Walker Park<br>Address: Delafield Pl & Davis Ave
Walker Park,,Staten Island,Livingston Ct & bard Ave ,40.643343,-74.108641,public recycling bin,#824100,public recycling bin<br>Name: Walker Park<br>Address: Livingston Ct & bard Ave 
West Brighton Pool,,Staten Island,899 Henderson Ave ,40.637121,-74.119287,public recycling bin,#824100,public recycling bin<br>Name: West Brighton Pool<br>Address: 899 Henderson Ave 
Willowbrook Park,,Staten Island,Willowbrook Park,40.603832,-74.158697,public recycling bin,#824100,public recycling bin<br>Name: Willowbrook Park<br>Address: Willowbrook Park
Willowbrook Park,,Staten Island,Willowbrook Park,40.603828,-74.16125,public recycling bin,#824100,public recycling bin<br>Name: Willowbrook Park<br>Address: Willowbrook Park
Wolfe's Pond,,Staten Island,Wolfe's Pond,40.517368,-74.190913,public recycling bin,#824100,public recycling bin<br>Name: Wolfe's Pond<br>Address: Wolfe's Pond
Wolfe's Pond,,Staten Island,Wolfe's Pond,40.518652,-74.18731,public recycling bin,#824100,public recycling bin<br>Name: Wolfe's Pond<br>Address: Wolfe's Pond
