Program,Year,Period,State,ANSI,Affected by,Pct of Colonies Impacted,state_code
SURVEY,2015,JUL THRU SEP,Kentucky,21,Unknown,2,KY
SURVEY,2015,JUL THRU SEP,Kentucky,21,Varroa_mites,40.4,KY
SURVEY,2015,OCT THRU DEC,Kentucky,21,Disease,0.4,KY
SURVEY,2015,OCT THRU DEC,Kentucky,21,Other,7.2,KY
SURVEY,2015,OCT THRU DEC,Kentucky,21,Pesticides,9.8,KY
SURVEY,2015,OCT THRU DEC,Kentucky,21,Pests_excl_Varroa,14.8,KY
SURVEY,2015,OCT THRU DEC,Kentucky,21,Unknown,1.7,KY
SURVEY,2015,OCT THRU DEC,Kentucky,21,Varroa_mites,22.2,KY
SURVEY,2019,JAN THRU MAR,Louisiana,22,Disease,0.1,LA
SURVEY,2019,JAN THRU MAR,Louisiana,22,Other,1,LA
SURVEY,2019,JAN THRU MAR,Louisiana,22,Pesticides,0.3,LA
SURVEY,2019,JAN THRU MAR,Louisiana,22,Pests_excl_Varroa,1.3,LA
SURVEY,2019,JAN THRU MAR,Louisiana,22,Unknown,0.7,LA
SURVEY,2019,JAN THRU MAR,Louisiana,22,Varroa_mites,57.8,LA
SURVEY,2018,JAN THRU MAR,Louisiana,22,Disease,0.2,LA
SURVEY,2018,JAN THRU MAR,Louisiana,22,Other,4.5,LA
SURVEY,2018,JAN THRU MAR,Louisiana,22,Pesticides,0.7,LA
SURVEY,2018,JAN THRU MAR,Louisiana,22,Pests_excl_Varroa,0.7,LA
SURVEY,2018,JAN THRU MAR,Louisiana,22,Unknown,1.6,LA
SURVEY,2018,JAN THRU MAR,Louisiana,22,Varroa_mites,4.9,LA
SURVEY,2018,APR THRU JUN,Louisiana,22,Disease,0.2,LA
SURVEY,2018,APR THRU JUN,Louisiana,22,Other,1.2,LA
SURVEY,2018,APR THRU JUN,Louisiana,22,Pesticides,0.8,LA
SURVEY,2018,APR THRU JUN,Louisiana,22,Pests_excl_Varroa,5.9,LA
SURVEY,2018,APR THRU JUN,Louisiana,22,Unknown,1.3,LA
SURVEY,2018,APR THRU JUN,Louisiana,22,Varroa_mites,8.1,LA
SURVEY,2018,JUL THRU SEP,Louisiana,22,Disease,0.2,LA
SURVEY,2018,JUL THRU SEP,Louisiana,22,Other,1,LA
SURVEY,2018,JUL THRU SEP,Louisiana,22,Pesticides,1.7,LA
SURVEY,2018,JUL THRU SEP,Louisiana,22,Pests_excl_Varroa,29.9,LA
SURVEY,2018,JUL THRU SEP,Louisiana,22,Unknown,1.6,LA
SURVEY,2018,JUL THRU SEP,Louisiana,22,Varroa_mites,31.3,LA
SURVEY,2018,OCT THRU DEC,Louisiana,22,Disease,0.3,LA
SURVEY,2018,OCT THRU DEC,Louisiana,22,Other,1,LA
SURVEY,2018,OCT THRU DEC,Louisiana,22,Pesticides,5.9,LA
SURVEY,2018,OCT THRU DEC,Louisiana,22,Pests_excl_Varroa,6.7,LA
SURVEY,2018,OCT THRU DEC,Louisiana,22,Unknown,1.7,LA
SURVEY,2018,OCT THRU DEC,Louisiana,22,Varroa_mites,16.6,LA
SURVEY,2017,JAN THRU MAR,Louisiana,22,Disease,0.1,LA
SURVEY,2017,JAN THRU MAR,Louisiana,22,Other,4.3,LA
SURVEY,2017,JAN THRU MAR,Louisiana,22,Pesticides,1.8,LA
SURVEY,2017,JAN THRU MAR,Louisiana,22,Pests_excl_Varroa,9.6,LA
SURVEY,2017,JAN THRU MAR,Louisiana,22,Unknown,1.8,LA
SURVEY,2017,JAN THRU MAR,Louisiana,22,Varroa_mites,25.8,LA
SURVEY,2017,APR THRU JUN,Louisiana,22,Disease,0,LA
SURVEY,2017,APR THRU JUN,Louisiana,22,Other,1.5,LA
SURVEY,2017,APR THRU JUN,Louisiana,22,Pesticides,1.6,LA
SURVEY,2017,APR THRU JUN,Louisiana,22,Pests_excl_Varroa,3.1,LA
SURVEY,2017,APR THRU JUN,Louisiana,22,Unknown,0.7,LA
SURVEY,2017,APR THRU JUN,Louisiana,22,Varroa_mites,23.2,LA
SURVEY,2017,JUL THRU SEP,Louisiana,22,Disease,0.3,LA
SURVEY,2017,JUL THRU SEP,Louisiana,22,Other,4,LA
SURVEY,2017,JUL THRU SEP,Louisiana,22,Pesticides,1.6,LA
SURVEY,2017,JUL THRU SEP,Louisiana,22,Pests_excl_Varroa,74.5,LA
SURVEY,2017,JUL THRU SEP,Louisiana,22,Unknown,14.9,LA
SURVEY,2017,JUL THRU SEP,Louisiana,22,Varroa_mites,59.2,LA
SURVEY,2017,OCT THRU DEC,Louisiana,22,Disease,0.3,LA
SURVEY,2017,OCT THRU DEC,Louisiana,22,Other,2.1,LA
SURVEY,2017,OCT THRU DEC,Louisiana,22,Pesticides,0.6,LA
SURVEY,2017,OCT THRU DEC,Louisiana,22,Pests_excl_Varroa,26.6,LA
SURVEY,2017,OCT THRU DEC,Louisiana,22,Unknown,10.4,LA
SURVEY,2017,OCT THRU DEC,Louisiana,22,Varroa_mites,31.5,LA
SURVEY,2016,JAN THRU MAR,Louisiana,22,Disease,18.6,LA
SURVEY,2016,JAN THRU MAR,Louisiana,22,Other,12.4,LA
SURVEY,2016,JAN THRU MAR,Louisiana,22,Pesticides,0.4,LA
SURVEY,2016,JAN THRU MAR,Louisiana,22,Pests_excl_Varroa,14.2,LA
SURVEY,2016,JAN THRU MAR,Louisiana,22,Unknown,1.9,LA
SURVEY,2016,JAN THRU MAR,Louisiana,22,Varroa_mites,22.8,LA
SURVEY,2016,APR THRU JUN,Louisiana,22,Disease,0,LA
SURVEY,2016,APR THRU JUN,Louisiana,22,Other,1.2,LA
SURVEY,2016,APR THRU JUN,Louisiana,22,Pesticides,0.3,LA
SURVEY,2016,APR THRU JUN,Louisiana,22,Pests_excl_Varroa,1.1,LA
SURVEY,2016,APR THRU JUN,Louisiana,22,Unknown,0.6,LA
SURVEY,2016,APR THRU JUN,Louisiana,22,Varroa_mites,20.7,LA
SURVEY,2016,JUL THRU SEP,Louisiana,22,Disease,0,LA
SURVEY,2016,JUL THRU SEP,Louisiana,22,Other,9.6,LA
SURVEY,2016,JUL THRU SEP,Louisiana,22,Pesticides,1.6,LA
SURVEY,2016,JUL THRU SEP,Louisiana,22,Pests_excl_Varroa,26.1,LA
SURVEY,2016,JUL THRU SEP,Louisiana,22,Unknown,0.7,LA
SURVEY,2016,JUL THRU SEP,Louisiana,22,Varroa_mites,39.5,LA
SURVEY,2016,OCT THRU DEC,Louisiana,22,Disease,1,LA
SURVEY,2016,OCT THRU DEC,Louisiana,22,Other,0.7,LA
SURVEY,2016,OCT THRU DEC,Louisiana,22,Pesticides,0.1,LA
SURVEY,2016,OCT THRU DEC,Louisiana,22,Pests_excl_Varroa,1,LA
SURVEY,2016,OCT THRU DEC,Louisiana,22,Unknown,1.2,LA
SURVEY,2016,OCT THRU DEC,Louisiana,22,Varroa_mites,2.9,LA
SURVEY,2015,JAN THRU MAR,Louisiana,22,Disease,4.3,LA
SURVEY,2015,JAN THRU MAR,Louisiana,22,Other,3.1,LA
SURVEY,2015,JAN THRU MAR,Louisiana,22,Pesticides,1.7,LA
SURVEY,2015,JAN THRU MAR,Louisiana,22,Pests_excl_Varroa,4.7,LA
SURVEY,2015,JAN THRU MAR,Louisiana,22,Unknown,2.1,LA
SURVEY,2015,JAN THRU MAR,Louisiana,22,Varroa_mites,17.2,LA
SURVEY,2015,APR THRU JUN,Louisiana,22,Disease,0.2,LA
SURVEY,2015,APR THRU JUN,Louisiana,22,Other,5,LA
SURVEY,2015,APR THRU JUN,Louisiana,22,Pesticides,1.1,LA
SURVEY,2015,APR THRU JUN,Louisiana,22,Pests_excl_Varroa,3.7,LA
SURVEY,2015,APR THRU JUN,Louisiana,22,Unknown,0.5,LA
SURVEY,2015,APR THRU JUN,Louisiana,22,Varroa_mites,36.4,LA
SURVEY,2015,JUL THRU SEP,Louisiana,22,Disease,0,LA
SURVEY,2015,JUL THRU SEP,Louisiana,22,Other,3,LA
SURVEY,2015,JUL THRU SEP,Louisiana,22,Pesticides,1.6,LA
SURVEY,2015,JUL THRU SEP,Louisiana,22,Pests_excl_Varroa,2.3,LA
SURVEY,2015,JUL THRU SEP,Louisiana,22,Unknown,0.2,LA
SURVEY,2015,JUL THRU SEP,Louisiana,22,Varroa_mites,25.9,LA
SURVEY,2015,OCT THRU DEC,Louisiana,22,Disease,0,LA
SURVEY,2015,OCT THRU DEC,Louisiana,22,Other,2.4,LA
SURVEY,2015,OCT THRU DEC,Louisiana,22,Pesticides,0.6,LA
SURVEY,2015,OCT THRU DEC,Louisiana,22,Pests_excl_Varroa,1,LA
SURVEY,2015,OCT THRU DEC,Louisiana,22,Unknown,0.2,LA
SURVEY,2015,OCT THRU DEC,Louisiana,22,Varroa_mites,10.9,LA
SURVEY,2019,JAN THRU MAR,Maine,23,Disease,0,ME
SURVEY,2019,JAN THRU MAR,Maine,23,Other,1.4,ME
SURVEY,2019,JAN THRU MAR,Maine,23,Pesticides,0,ME
SURVEY,2019,JAN THRU MAR,Maine,23,Pests_excl_Varroa,0.1,ME
SURVEY,2019,JAN THRU MAR,Maine,23,Unknown,0.8,ME
SURVEY,2019,JAN THRU MAR,Maine,23,Varroa_mites,2.3,ME
SURVEY,2018,JAN THRU MAR,Maine,23,Disease,0.2,ME
SURVEY,2018,JAN THRU MAR,Maine,23,Other,5.2,ME
SURVEY,2018,JAN THRU MAR,Maine,23,Pesticides,0,ME
SURVEY,2018,JAN THRU MAR,Maine,23,Pests_excl_Varroa,0.6,ME
SURVEY,2018,JAN THRU MAR,Maine,23,Unknown,7.4,ME
SURVEY,2018,JAN THRU MAR,Maine,23,Varroa_mites,23.6,ME
SURVEY,2018,APR THRU JUN,Maine,23,Disease,0.2,ME
SURVEY,2018,APR THRU JUN,Maine,23,Other,0.5,ME
SURVEY,2018,APR THRU JUN,Maine,23,Pesticides,1.3,ME
SURVEY,2018,APR THRU JUN,Maine,23,Pests_excl_Varroa,0.8,ME
SURVEY,2018,APR THRU JUN,Maine,23,Unknown,0,ME
SURVEY,2018,APR THRU JUN,Maine,23,Varroa_mites,1.4,ME
SURVEY,2018,JUL THRU SEP,Maine,23,Disease,1.1,ME
SURVEY,2018,JUL THRU SEP,Maine,23,Other,3.5,ME
SURVEY,2018,JUL THRU SEP,Maine,23,Pesticides,0,ME
SURVEY,2018,JUL THRU SEP,Maine,23,Pests_excl_Varroa,1,ME
SURVEY,2018,JUL THRU SEP,Maine,23,Unknown,0.5,ME
SURVEY,2018,JUL THRU SEP,Maine,23,Varroa_mites,37,ME
SURVEY,2018,OCT THRU DEC,Maine,23,Disease,0,ME
SURVEY,2018,OCT THRU DEC,Maine,23,Other,1.2,ME
SURVEY,2018,OCT THRU DEC,Maine,23,Pesticides,0,ME
SURVEY,2018,OCT THRU DEC,Maine,23,Pests_excl_Varroa,5.1,ME
SURVEY,2018,OCT THRU DEC,Maine,23,Unknown,0.1,ME
SURVEY,2018,OCT THRU DEC,Maine,23,Varroa_mites,9.3,ME
SURVEY,2017,JAN THRU MAR,Maine,23,Disease,30.5,ME
SURVEY,2017,JAN THRU MAR,Maine,23,Other,26.3,ME
SURVEY,2017,JAN THRU MAR,Maine,23,Pesticides,8.1,ME
SURVEY,2017,JAN THRU MAR,Maine,23,Pests_excl_Varroa,20.9,ME
SURVEY,2017,JAN THRU MAR,Maine,23,Unknown,0,ME
SURVEY,2017,JAN THRU MAR,Maine,23,Varroa_mites,23.9,ME
SURVEY,2017,APR THRU JUN,Maine,23,Disease,4.1,ME
SURVEY,2017,APR THRU JUN,Maine,23,Other,2,ME
SURVEY,2017,APR THRU JUN,Maine,23,Pesticides,4.3,ME
SURVEY,2017,APR THRU JUN,Maine,23,Pests_excl_Varroa,4.3,ME
SURVEY,2017,APR THRU JUN,Maine,23,Unknown,14.8,ME
SURVEY,2017,APR THRU JUN,Maine,23,Varroa_mites,4.4,ME
SURVEY,2017,JUL THRU SEP,Maine,23,Disease,0.9,ME
SURVEY,2017,JUL THRU SEP,Maine,23,Other,1.2,ME
SURVEY,2017,JUL THRU SEP,Maine,23,Pesticides,3.9,ME
SURVEY,2017,JUL THRU SEP,Maine,23,Pests_excl_Varroa,0.9,ME
SURVEY,2017,JUL THRU SEP,Maine,23,Unknown,0.1,ME
SURVEY,2017,JUL THRU SEP,Maine,23,Varroa_mites,3.4,ME
SURVEY,2017,OCT THRU DEC,Maine,23,Disease,0.4,ME
SURVEY,2017,OCT THRU DEC,Maine,23,Other,0.6,ME
SURVEY,2017,OCT THRU DEC,Maine,23,Pesticides,0,ME
SURVEY,2017,OCT THRU DEC,Maine,23,Pests_excl_Varroa,6.2,ME
SURVEY,2017,OCT THRU DEC,Maine,23,Unknown,0,ME
SURVEY,2017,OCT THRU DEC,Maine,23,Varroa_mites,24.9,ME
SURVEY,2016,JAN THRU MAR,Maine,23,Disease,0.3,ME
SURVEY,2016,JAN THRU MAR,Maine,23,Other,0.8,ME
SURVEY,2016,JAN THRU MAR,Maine,23,Pesticides,0,ME
SURVEY,2016,JAN THRU MAR,Maine,23,Pests_excl_Varroa,0.4,ME
SURVEY,2016,JAN THRU MAR,Maine,23,Unknown,1.4,ME
SURVEY,2016,JAN THRU MAR,Maine,23,Varroa_mites,3.3,ME
SURVEY,2016,APR THRU JUN,Maine,23,Disease,4.3,ME
SURVEY,2016,APR THRU JUN,Maine,23,Other,2.4,ME
SURVEY,2016,APR THRU JUN,Maine,23,Pesticides,31.1,ME
SURVEY,2016,APR THRU JUN,Maine,23,Pests_excl_Varroa,0,ME
SURVEY,2016,APR THRU JUN,Maine,23,Unknown,27.9,ME
SURVEY,2016,APR THRU JUN,Maine,23,Varroa_mites,82.7,ME
SURVEY,2016,JUL THRU SEP,Maine,23,Disease,0.2,ME
SURVEY,2016,JUL THRU SEP,Maine,23,Other,0.6,ME
SURVEY,2016,JUL THRU SEP,Maine,23,Pesticides,0,ME
SURVEY,2016,JUL THRU SEP,Maine,23,Pests_excl_Varroa,0.1,ME
SURVEY,2016,JUL THRU SEP,Maine,23,Unknown,0,ME
SURVEY,2016,JUL THRU SEP,Maine,23,Varroa_mites,9.3,ME
SURVEY,2016,OCT THRU DEC,Maine,23,Disease,0.1,ME
SURVEY,2016,OCT THRU DEC,Maine,23,Other,5.8,ME
SURVEY,2016,OCT THRU DEC,Maine,23,Pesticides,0,ME
SURVEY,2016,OCT THRU DEC,Maine,23,Pests_excl_Varroa,0.8,ME
SURVEY,2016,OCT THRU DEC,Maine,23,Unknown,0.1,ME
SURVEY,2016,OCT THRU DEC,Maine,23,Varroa_mites,10.7,ME
SURVEY,2015,JAN THRU MAR,Maine,23,Disease,0,ME
SURVEY,2015,JAN THRU MAR,Maine,23,Other,7.5,ME
SURVEY,2015,JAN THRU MAR,Maine,23,Pesticides,0,ME
SURVEY,2015,JAN THRU MAR,Maine,23,Pests_excl_Varroa,0.1,ME
SURVEY,2015,JAN THRU MAR,Maine,23,Unknown,1.9,ME
SURVEY,2015,JAN THRU MAR,Maine,23,Varroa_mites,4.4,ME
SURVEY,2015,APR THRU JUN,Maine,23,Disease,0.1,ME
SURVEY,2015,APR THRU JUN,Maine,23,Other,0.5,ME
SURVEY,2015,APR THRU JUN,Maine,23,Pesticides,34.5,ME
SURVEY,2015,APR THRU JUN,Maine,23,Pests_excl_Varroa,34.5,ME
SURVEY,2015,APR THRU JUN,Maine,23,Unknown,0.1,ME
SURVEY,2015,APR THRU JUN,Maine,23,Varroa_mites,72.1,ME
SURVEY,2015,JUL THRU SEP,Maine,23,Disease,13.2,ME
SURVEY,2015,JUL THRU SEP,Maine,23,Other,2.6,ME
SURVEY,2015,JUL THRU SEP,Maine,23,Pesticides,0,ME
SURVEY,2015,JUL THRU SEP,Maine,23,Pests_excl_Varroa,3.4,ME
SURVEY,2015,JUL THRU SEP,Maine,23,Unknown,7.8,ME
SURVEY,2015,JUL THRU SEP,Maine,23,Varroa_mites,9.9,ME
SURVEY,2015,OCT THRU DEC,Maine,23,Disease,0,ME
SURVEY,2015,OCT THRU DEC,Maine,23,Other,0.1,ME
SURVEY,2015,OCT THRU DEC,Maine,23,Pesticides,0,ME
SURVEY,2015,OCT THRU DEC,Maine,23,Pests_excl_Varroa,0.2,ME
SURVEY,2015,OCT THRU DEC,Maine,23,Unknown,0.4,ME
SURVEY,2015,OCT THRU DEC,Maine,23,Varroa_mites,18,ME
SURVEY,2019,JAN THRU MAR,Maryland,24,Disease,0.2,MD
SURVEY,2019,JAN THRU MAR,Maryland,24,Other,10.1,MD
SURVEY,2019,JAN THRU MAR,Maryland,24,Pesticides,0,MD
SURVEY,2019,JAN THRU MAR,Maryland,24,Pests_excl_Varroa,5.1,MD
SURVEY,2019,JAN THRU MAR,Maryland,24,Unknown,2.4,MD
SURVEY,2019,JAN THRU MAR,Maryland,24,Varroa_mites,12.6,MD
SURVEY,2018,JAN THRU MAR,Maryland,24,Disease,4.4,MD
SURVEY,2018,JAN THRU MAR,Maryland,24,Other,14.3,MD
SURVEY,2018,JAN THRU MAR,Maryland,24,Pesticides,1.5,MD
SURVEY,2018,JAN THRU MAR,Maryland,24,Pests_excl_Varroa,5.6,MD
SURVEY,2018,JAN THRU MAR,Maryland,24,Unknown,3.1,MD
SURVEY,2018,JAN THRU MAR,Maryland,24,Varroa_mites,18.2,MD
SURVEY,2018,APR THRU JUN,Maryland,24,Disease,0.8,MD
SURVEY,2018,APR THRU JUN,Maryland,24,Other,4.4,MD
SURVEY,2018,APR THRU JUN,Maryland,24,Pesticides,0.3,MD
SURVEY,2018,APR THRU JUN,Maryland,24,Pests_excl_Varroa,3.4,MD
SURVEY,2018,APR THRU JUN,Maryland,24,Unknown,0.4,MD
SURVEY,2018,APR THRU JUN,Maryland,24,Varroa_mites,11.8,MD
SURVEY,2018,JUL THRU SEP,Maryland,24,Disease,0.3,MD
SURVEY,2018,JUL THRU SEP,Maryland,24,Other,1.1,MD
SURVEY,2018,JUL THRU SEP,Maryland,24,Pesticides,0.6,MD
SURVEY,2018,JUL THRU SEP,Maryland,24,Pests_excl_Varroa,6,MD
SURVEY,2018,JUL THRU SEP,Maryland,24,Unknown,3.8,MD
SURVEY,2018,JUL THRU SEP,Maryland,24,Varroa_mites,11.7,MD
SURVEY,2018,OCT THRU DEC,Maryland,24,Disease,0.3,MD
SURVEY,2018,OCT THRU DEC,Maryland,24,Other,4.9,MD
SURVEY,2018,OCT THRU DEC,Maryland,24,Pesticides,1.2,MD
SURVEY,2018,OCT THRU DEC,Maryland,24,Pests_excl_Varroa,5.3,MD
SURVEY,2018,OCT THRU DEC,Maryland,24,Unknown,1.7,MD
SURVEY,2018,OCT THRU DEC,Maryland,24,Varroa_mites,16.6,MD
SURVEY,2017,JAN THRU MAR,Maryland,24,Disease,1,MD
SURVEY,2017,JAN THRU MAR,Maryland,24,Other,11.9,MD
SURVEY,2017,JAN THRU MAR,Maryland,24,Pesticides,1,MD
SURVEY,2017,JAN THRU MAR,Maryland,24,Pests_excl_Varroa,3.3,MD
SURVEY,2017,JAN THRU MAR,Maryland,24,Unknown,4.3,MD
SURVEY,2017,JAN THRU MAR,Maryland,24,Varroa_mites,11.3,MD
SURVEY,2017,APR THRU JUN,Maryland,24,Disease,0.8,MD
SURVEY,2017,APR THRU JUN,Maryland,24,Other,2.1,MD
SURVEY,2017,APR THRU JUN,Maryland,24,Pesticides,0.3,MD
SURVEY,2017,APR THRU JUN,Maryland,24,Pests_excl_Varroa,6.9,MD
SURVEY,2017,APR THRU JUN,Maryland,24,Unknown,1.1,MD
SURVEY,2017,APR THRU JUN,Maryland,24,Varroa_mites,3.3,MD
SURVEY,2017,JUL THRU SEP,Maryland,24,Disease,0.7,MD
SURVEY,2017,JUL THRU SEP,Maryland,24,Other,5.1,MD
SURVEY,2017,JUL THRU SEP,Maryland,24,Pesticides,1.6,MD
SURVEY,2017,JUL THRU SEP,Maryland,24,Pests_excl_Varroa,10.1,MD
SURVEY,2017,JUL THRU SEP,Maryland,24,Unknown,9.1,MD
SURVEY,2017,JUL THRU SEP,Maryland,24,Varroa_mites,8.8,MD
SURVEY,2017,OCT THRU DEC,Maryland,24,Disease,0.2,MD
SURVEY,2017,OCT THRU DEC,Maryland,24,Other,1.8,MD
SURVEY,2017,OCT THRU DEC,Maryland,24,Pesticides,1.1,MD
SURVEY,2017,OCT THRU DEC,Maryland,24,Pests_excl_Varroa,3.1,MD
SURVEY,2017,OCT THRU DEC,Maryland,24,Unknown,7.8,MD
SURVEY,2017,OCT THRU DEC,Maryland,24,Varroa_mites,7.9,MD
SURVEY,2016,JAN THRU MAR,Maryland,24,Disease,0,MD
SURVEY,2016,JAN THRU MAR,Maryland,24,Other,6.7,MD
SURVEY,2016,JAN THRU MAR,Maryland,24,Pesticides,9.5,MD
SURVEY,2016,JAN THRU MAR,Maryland,24,Pests_excl_Varroa,0.1,MD
SURVEY,2016,JAN THRU MAR,Maryland,24,Unknown,0.7,MD
SURVEY,2016,JAN THRU MAR,Maryland,24,Varroa_mites,26.2,MD
SURVEY,2016,APR THRU JUN,Maryland,24,Disease,2.4,MD
SURVEY,2016,APR THRU JUN,Maryland,24,Other,3.3,MD
SURVEY,2016,APR THRU JUN,Maryland,24,Pesticides,2.9,MD
SURVEY,2016,APR THRU JUN,Maryland,24,Pests_excl_Varroa,2.3,MD
SURVEY,2016,APR THRU JUN,Maryland,24,Unknown,0.6,MD
SURVEY,2016,APR THRU JUN,Maryland,24,Varroa_mites,4.2,MD
SURVEY,2016,JUL THRU SEP,Maryland,24,Disease,0.1,MD
SURVEY,2016,JUL THRU SEP,Maryland,24,Other,0.6,MD
SURVEY,2016,JUL THRU SEP,Maryland,24,Pesticides,0.7,MD
SURVEY,2016,JUL THRU SEP,Maryland,24,Pests_excl_Varroa,4.8,MD
SURVEY,2016,JUL THRU SEP,Maryland,24,Unknown,1.6,MD
SURVEY,2016,JUL THRU SEP,Maryland,24,Varroa_mites,10.8,MD
SURVEY,2016,OCT THRU DEC,Maryland,24,Disease,4.5,MD
SURVEY,2016,OCT THRU DEC,Maryland,24,Other,5.8,MD
SURVEY,2016,OCT THRU DEC,Maryland,24,Pesticides,4.6,MD
SURVEY,2016,OCT THRU DEC,Maryland,24,Pests_excl_Varroa,8.3,MD
SURVEY,2016,OCT THRU DEC,Maryland,24,Unknown,0.6,MD
SURVEY,2016,OCT THRU DEC,Maryland,24,Varroa_mites,23.8,MD
SURVEY,2015,JAN THRU MAR,Maryland,24,Disease,0.4,MD
SURVEY,2015,JAN THRU MAR,Maryland,24,Other,24.2,MD
SURVEY,2015,JAN THRU MAR,Maryland,24,Pesticides,0,MD
SURVEY,2015,JAN THRU MAR,Maryland,24,Pests_excl_Varroa,1.8,MD
SURVEY,2015,JAN THRU MAR,Maryland,24,Unknown,12.4,MD
SURVEY,2015,JAN THRU MAR,Maryland,24,Varroa_mites,10.1,MD
SURVEY,2015,APR THRU JUN,Maryland,24,Disease,0.2,MD
SURVEY,2015,APR THRU JUN,Maryland,24,Other,1.6,MD
SURVEY,2015,APR THRU JUN,Maryland,24,Pesticides,2.5,MD
SURVEY,2015,APR THRU JUN,Maryland,24,Pests_excl_Varroa,1.3,MD
SURVEY,2015,APR THRU JUN,Maryland,24,Unknown,1.5,MD
SURVEY,2015,APR THRU JUN,Maryland,24,Varroa_mites,4.9,MD
SURVEY,2015,JUL THRU SEP,Maryland,24,Disease,2.9,MD
SURVEY,2015,JUL THRU SEP,Maryland,24,Other,7.1,MD
SURVEY,2015,JUL THRU SEP,Maryland,24,Pesticides,22.8,MD
SURVEY,2015,JUL THRU SEP,Maryland,24,Pests_excl_Varroa,19.1,MD
SURVEY,2015,JUL THRU SEP,Maryland,24,Unknown,2,MD
SURVEY,2015,JUL THRU SEP,Maryland,24,Varroa_mites,26.9,MD
SURVEY,2015,OCT THRU DEC,Maryland,24,Disease,0.1,MD
SURVEY,2015,OCT THRU DEC,Maryland,24,Other,0.2,MD
SURVEY,2015,OCT THRU DEC,Maryland,24,Pesticides,0,MD
SURVEY,2015,OCT THRU DEC,Maryland,24,Pests_excl_Varroa,2,MD
SURVEY,2015,OCT THRU DEC,Maryland,24,Unknown,4.3,MD
SURVEY,2015,OCT THRU DEC,Maryland,24,Varroa_mites,5.6,MD
SURVEY,2019,JAN THRU MAR,Massachusetts,25,Disease,0,MA
SURVEY,2019,JAN THRU MAR,Massachusetts,25,Other,6.3,MA
SURVEY,2019,JAN THRU MAR,Massachusetts,25,Pesticides,4.3,MA
SURVEY,2019,JAN THRU MAR,Massachusetts,25,Pests_excl_Varroa,0,MA
SURVEY,2019,JAN THRU MAR,Massachusetts,25,Unknown,0.9,MA
SURVEY,2019,JAN THRU MAR,Massachusetts,25,Varroa_mites,10.3,MA
SURVEY,2018,JAN THRU MAR,Massachusetts,25,Disease,0.8,MA
SURVEY,2018,JAN THRU MAR,Massachusetts,25,Other,9.6,MA
SURVEY,2018,JAN THRU MAR,Massachusetts,25,Pesticides,0.8,MA
SURVEY,2018,JAN THRU MAR,Massachusetts,25,Pests_excl_Varroa,1.1,MA
SURVEY,2018,JAN THRU MAR,Massachusetts,25,Unknown,7.4,MA
SURVEY,2018,JAN THRU MAR,Massachusetts,25,Varroa_mites,19.6,MA
SURVEY,2018,APR THRU JUN,Massachusetts,25,Disease,1,MA
SURVEY,2018,APR THRU JUN,Massachusetts,25,Other,2,MA
SURVEY,2018,APR THRU JUN,Massachusetts,25,Pesticides,1.4,MA
SURVEY,2018,APR THRU JUN,Massachusetts,25,Pests_excl_Varroa,1.1,MA
SURVEY,2018,APR THRU JUN,Massachusetts,25,Unknown,2.1,MA
SURVEY,2018,APR THRU JUN,Massachusetts,25,Varroa_mites,6.3,MA
SURVEY,2018,JUL THRU SEP,Massachusetts,25,Disease,10.7,MA
SURVEY,2018,JUL THRU SEP,Massachusetts,25,Other,1.1,MA
SURVEY,2018,JUL THRU SEP,Massachusetts,25,Pesticides,10.1,MA
SURVEY,2018,JUL THRU SEP,Massachusetts,25,Pests_excl_Varroa,11.2,MA
SURVEY,2018,JUL THRU SEP,Massachusetts,25,Unknown,10.3,MA
SURVEY,2018,JUL THRU SEP,Massachusetts,25,Varroa_mites,75.9,MA
SURVEY,2018,OCT THRU DEC,Massachusetts,25,Disease,8.1,MA
SURVEY,2018,OCT THRU DEC,Massachusetts,25,Other,3.4,MA
SURVEY,2018,OCT THRU DEC,Massachusetts,25,Pesticides,9.4,MA
SURVEY,2018,OCT THRU DEC,Massachusetts,25,Pests_excl_Varroa,9.2,MA
SURVEY,2018,OCT THRU DEC,Massachusetts,25,Unknown,5.3,MA
SURVEY,2018,OCT THRU DEC,Massachusetts,25,Varroa_mites,33.2,MA
SURVEY,2017,JAN THRU MAR,Massachusetts,25,Disease,3,MA
SURVEY,2017,JAN THRU MAR,Massachusetts,25,Other,10.5,MA
SURVEY,2017,JAN THRU MAR,Massachusetts,25,Pesticides,4.5,MA
SURVEY,2017,JAN THRU MAR,Massachusetts,25,Pests_excl_Varroa,5.6,MA
SURVEY,2017,JAN THRU MAR,Massachusetts,25,Unknown,5.6,MA
SURVEY,2017,JAN THRU MAR,Massachusetts,25,Varroa_mites,32.5,MA
SURVEY,2017,APR THRU JUN,Massachusetts,25,Disease,12.9,MA
SURVEY,2017,APR THRU JUN,Massachusetts,25,Other,0.4,MA
SURVEY,2017,APR THRU JUN,Massachusetts,25,Pesticides,11,MA
SURVEY,2017,APR THRU JUN,Massachusetts,25,Pests_excl_Varroa,12.5,MA
SURVEY,2017,APR THRU JUN,Massachusetts,25,Unknown,1.6,MA
SURVEY,2017,APR THRU JUN,Massachusetts,25,Varroa_mites,14.8,MA
SURVEY,2017,JUL THRU SEP,Massachusetts,25,Disease,0.7,MA
